PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
35,2026-09-13,10:12:43.61,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,86.58072,-1.96540158,-2.69111962,2095.968134,213.2568509,1:00,6.03584,1.73757,6.36238,-20.70829,15.58169,10.23277,2.49901,0.11229,79.79888,-5.865041506,-0.7571270355,0.4335755387,-6.29767,9.04052,-1.54801,50,5.88391,5.62497,-125.98852,-4.92912,-10.19475,23.88243,-17.53914,5fe098d1-7572-4808-b743-89ff11f5e077,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,86.93396,Pitching,25410021,,,,,,,,,,,,,,,,,,,210.1075431,38.86555706,1631.963764,0.7786205033,1:00,e7e870dc-442f-47c7-99a3-f0afd4db5049,97ec3e98-4493-468c-a091-f7a435a5e9c5
36,2026-09-13,10:12:57.20,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,87.25105,-0.9482905595,-3.106194541,2125.831162,211.6402101,1:00,5.94091,1.72773,6.50415,-18.97564,16.72378,10.33113,3.48804,-0.26456,79.88131,-4.547948129,-1.144384869,0.4300332383,-6.54318,9.47744,-1.51554,50,5.86628,6.59768,-126.96054,-2.64096,-10.69846,25.56922,-16.67792,3f9acb28-519e-4dd2-944a-eed1bd74c6b9,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,87.65006,Pitching,25410021,,,,,,,,,,,,,,,,,,,,33.46670486,1773.381997,0.8342064173,,afe06e3d-6762-4597-b008-bb36cf3fd892,97ec3e98-4493-468c-a091-f7a435a5e9c5
37,2026-09-13,10:13:12.31,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,80.75549,-1.68138697,-3.10041821,1752.359431,239.3253766,2:00,5.62893,2.01485,6.20842,-33.28838,8.51083,14.38348,1.30057,0.34955,75.05821,-7.898849017,-0.3963595737,0.465323975,-8.57932,5.03947,-1.7898,50,5.48584,5.96135,-117.49886,-4.38687,-12.13982,19.72557,-25.04314,482e9ae6-ca6c-46ef-a5f4-7f21a0523c94,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.00257,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.93179588,1562.309597,0.8915463169,,b3a9825f-8764-4edf-978d-fb95f6128936,97ec3e98-4493-468c-a091-f7a435a5e9c5
38,2026-09-13,10:13:24.69,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,78.96835,-1.357751985,-1.954218085,1718.588731,251.3290281,2:30,5.70238,1.99533,6.00808,-38.37994,5.86421,17.42676,1.24538,1.63663,73.10032,-8.515230865,1.323991949,0.4787395729,-9.94232,3.53036,-1.85171,50,5.57473,3.42804,-114.92988,-3.81238,-13.36515,20.29652,-27.4283,35ca04f5-d5f0-47c4-96fd-8649990c1b12,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,78.73266,Pitching,25410021,,,,,,,,,,,,,,,,,,,,25.60150965,1549.859651,0.9018211413,,37247b54-998d-4a76-910f-22f3d6f124c6,97ec3e98-4493-468c-a091-f7a435a5e9c5
39,2026-09-13,10:13:43.13,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,78.00628,-0.1953307251,-0.9198463882,1742.827065,248.7708542,2:15,5.71212,1.97918,6.01581,-39.25875,5.69135,14.7473,2.25962,2.3561,72.62611,-7.508747979,1.84439658,0.4825437802,-8.187,3.12103,-1.91536,50,5.67512,1.41014,-113.67315,-1.49226,-10.84997,18.32707,-28.03785,2df0c1af-f952-4dd0-af45-0b66b704d605,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,78.11196,Pitching,25410021,,,,,,,,,,,,,,,,,,,,24.36157379,1587.646632,0.9109605102,,2e7899af-af89-43be-8f2d-fba19595b563,97ec3e98-4493-468c-a091-f7a435a5e9c5
40,2026-09-13,10:13:59.74,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,81.27484,-2.129819692,-3.674281298,1792.135576,234.4307405,1:45,5.79298,1.7405,6.33674,-30.57168,10.57209,14.80256,1.27973,-0.41307,75.46204,-7.853050847,-0.8862665547,0.4616612964,-8.98989,6.30025,-1.48037,50,5.62314,7.18212,-118.17218,-5.2433,-12.86202,20.03481,-23.16015,75ca3933-f11f-4904-a4fc-42552a8c702e,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.64522,Pitching,25410021,,,,,,,,,,,,,,,,,,,,28.29854591,1577.956351,0.8804893849,,9a7edecc-c0c2-4607-a1fc-aff571c3267c,97ec3e98-4493-468c-a091-f7a435a5e9c5
41,2026-09-13,10:14:13.87,"Beck, Jake",1000314594,Right,,,,,,Slider,Live,,77.87035,-1.257332136,-2.05539774,2466.39306,103.9007927,9:30,5.89625,1.84584,5.99583,-43.81726,1.84494,-7.63584,1.07892,-0.69568,72.14569,-9.412028066,-3.490851356,0.4863510013,3.57039,1.34222,-1.68002,50,5.77315,4.27933,-113.30151,-3.71101,4.64876,20.38316,-30.42643,9a478ac3-9c7c-4aef-81a6-2ae4d2557896,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,77.50049,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,023922af-8646-4400-b3e1-090014f57325,97ec3e98-4493-468c-a091-f7a435a5e9c5
42,2026-09-13,10:14:27.53,"Beck, Jake",1000314594,Right,,,,,,Slider,Live,,77.77985,-0.5499977056,-2.96916603,2445.246869,91.99697046,9:00,5.77302,1.95054,5.90699,-46.06637,0.18381,-6.47862,1.42302,-1.34744,71.56832,-9.143066144,-4.18724878,0.4894723133,2.63116,0.26042,-1.70869,50,5.70265,6.04582,-113.04542,-2.3833,3.38763,21.57854,-31.83876,bb8235fd-8f9b-404a-bdef-04bbeb04abae,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,77.00627,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,3a1ade65-0616-49dc-85df-95f60a5f1de5,97ec3e98-4493-468c-a091-f7a435a5e9c5
43,2026-09-13,10:14:48.17,"Beck, Jake",1000314594,Right,,,,,,Curveball,Live,,69.54193,3.125017731,1.312487324,2396.359981,59.42759065,8:00,5.96694,1.69681,5.83359,-67.19439,-8.67495,-14.5534,3.27533,1.70402,63.35032,-9.501501005,-1.442294236,0.5505813485,8.27653,-5.67914,-1.79523,50,6.1826,-1.94503,-100.96334,3.81381,8.42619,18.53732,-37.95587,299acfc9-dbf9-4509-8a62-78edb9fb293b,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,68.45935,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,d5689904-8bc3-47a4-81d4-76c7f175159f,97ec3e98-4493-468c-a091-f7a435a5e9c5
44,2026-09-13,10:15:04.06,"Beck, Jake",1000314594,Right,,,,,,Curveball,Live,,71.0478,0.5012407482,0.7514109901,2449.840204,56.16052287,7:45,6.08559,1.69327,5.65871,-65.892,-9.35302,-13.87853,1.062,1.23739,64.97879,-11.79252364,-1.874294243,0.5411845463,7.70883,-5.19343,-1.74815,50,6.08711,-0.98557,-103.24617,-0.84643,8.16307,20.23264,-37.6735,57d964fe-f6de-49be-bce8-f1bae6aaf7c2,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,69.64803,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,61052d6b-8da9-4e3f-abc1-3a1a7525efcc,97ec3e98-4493-468c-a091-f7a435a5e9c5
45,2026-09-13,10:15:21.54,"Beck, Jake",1000314594,Right,,,,,,Curveball,Live,,71.61475,-0.5443946123,-1.988400306,2467.422782,51.15582583,7:45,6.00446,1.59806,6.01405,-65.64823,-10.48624,-12.96647,0.02924,-1.32489,65.63642,-12.81846575,-4.455343421,0.5345537144,6.37411,-5.52426,-1.4354,50,5.92657,3.93705,-104.05304,-2.63236,6.82358,21.29448,-38.08785,0011f8e4-0f3b-4e91-b7f6-32f42266fe3f,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,70.51198,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,f1de03ac-2b53-4ce6-a075-4c72f1e17f7d,97ec3e98-4493-468c-a091-f7a435a5e9c5
46,2026-09-13,10:15:42.02,"Beck, Jake",1000314594,Right,,,,,,Curveball,Live,,71.32663,2.17002424,-0.8762460031,2466.024671,57.40670727,8:00,6.10689,1.63223,,-67.50869,-9.96273,-15.51199,2.5316,-0.48796,65.05396,-10.29871672,-3.767210577,0.5459826231,7.84697,-5.9292,-1.53554,50,6.26296,2.04309,-103.46938,1.91672,8.36877,19.87733,-38.49751,75f0ddfe-72e4-4f70-9f7c-4dda01ed932d,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,41.67980354,1841.806322,0.7468726261,,1e385619-5890-4a6a-85cf-3ed272fbdbc5,97ec3e98-4493-468c-a091-f7a435a5e9c5
47,2026-09-13,10:15:55.85,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,86.69747,-1.0943497,-1.923002779,2157.731857,214.860309,1:15,6.09256,1.69535,6.23884,-21.76575,14.94777,10.43297,3.26875,0.79053,78.92958,-5.214849145,0.05791852471,0.4360983548,-6.27135,8.49666,-1.5575,50,6.00034,3.92799,-126.15263,-3.05295,-10.04971,27.00609,-18.55834,ca89988a-3195-4e81-894e-916e30366cad,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,86.43105,Pitching,25410021,,,,,,,,,,,,,,,,,,,,38.50197702,1688.612202,0.7825866762,,e5da33a5-86d4-4105-98c7-94b6458bd141,97ec3e98-4493-468c-a091-f7a435a5e9c5
48,2026-09-13,10:17:32.70,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,83.4533,-2.448660775,-1.959308157,2018.971513,210.5572922,1:00,6.16239,1.9734,5.3251,-26.27017,15.21706,8.99375,1.67304,0.88387,75.41778,-7.343703629,-0.2713383873,0.4635841855,-5.40352,8.86387,-1.80272,50,5.92259,3.84501,-121.06692,-6.04674,-7.89802,26.98693,-19.21824,1f4481e6-f69d-4cb0-8cb8-d26ca777597b,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.30657,Pitching,25410021,,,,,,,,,,,,,,,,,,,,25.195958,1826.880683,0.9048570874,,c4a527c4-5519-47bb-9e3c-86442e5d3209,97ec3e98-4493-468c-a091-f7a435a5e9c5
49,2026-09-13,10:17:43.98,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,83.62905,-1.330191115,-4.144378293,2054.36924,212.4045528,1:00,6.21383,1.99228,5.40352,-21.98629,18.8708,12.01489,3.13194,-0.89599,76.10369,-5.423974135,-1.905286258,0.4600500492,-7.56631,10.39333,-1.63137,50,6.08006,8.39202,-121.27949,-3.54787,-11.23254,24.44231,-16.74467,765af4f7-a295-4a7d-98a7-c7e9be297892,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.93117,Pitching,25410021,,,,,,,,,,,,,,,,,,,,27.13795744,1828.205413,0.8899108189,,3312248c-6cf3-4999-92e0-9e4c11cfe331,97ec3e98-4493-468c-a091-f7a435a5e9c5
50,2026-09-13,10:17:54.82,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,75.63348,-0.8258858689,-1.889118566,1492.648676,231.7644407,1:45,5.97915,2.28836,5.71942,-39.45344,10.21996,13.02113,1.9217,1.61337,68.57601,-8.230594546,0.5728219027,0.5072631809,-7.61824,5.76682,-2.13863,50,5.88626,3.25937,-109.89082,-2.69151,-9.16999,22.31597,-25.23259,9a649625-b8f6-4c8d-82a3-23c67b6e5a5b,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,74.30549,Pitching,25410021,,,,,,,,,,,,,,,,,,,,31.89835302,1267.239139,0.8489868774,,29a71850-b9bd-45dd-9339-d7d2ca3f59e5,97ec3e98-4493-468c-a091-f7a435a5e9c5
51,2026-09-13,10:18:06.61,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,77.67326,-2.668499485,-2.948477246,1669.952691,222.9169986,1:30,5.88598,2.03723,5.73453,-34.71425,12.86197,11.97227,0.50342,0.28719,69.95276,-9.187244591,-0.6770894497,0.4964395167,-7.48239,7.86619,-1.79903,50,5.64282,5.45844,-112.5968,-6.24355,-9.38005,24.92228,-22.31286,2f21b515-e2e7-44fe-beca-60369bddc54f,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,75.92554,Pitching,25410021,,,,,,,,,,,,,,,,,,,,29.95023703,1446.946108,0.866459341,,fcd0a229-03c2-4550-9222-3d2598a07714,97ec3e98-4493-468c-a091-f7a435a5e9c5
52,2026-09-13,10:18:21.00,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,76.82563,-0.007818170664,-3.654661627,,,,5.91905,2.13212,5.20136,-43.83431,5.23579,-4.2103,2.25882,-1.66023,69.97182,-8.12499365,-4.43802233,0.504173345,1.08421,2.76561,-1.79067,50,5.88613,7.24611,-111.40081,-1.37553,1.34703,22.13099,-28.73804,b7923b4a-f325-44b9-8b99-afeb3044a61f,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,74.76087,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,db4f70b6-147b-4449-8a19-4e5c278e21b7,97ec3e98-4493-468c-a091-f7a435a5e9c5
53,2026-09-13,10:18:34.02,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,76.7667,-1.582367684,-2.945116987,,,,5.82761,2.16592,5.35341,-50.9011,-0.5729,-5.35994,0.09966,-1.04494,68.29956,-11.12438594,-3.96369001,0.5105956515,1.65833,0.34388,-1.89757,50,5.6508,5.87386,-111.10595,-4.57152,1.98122,28.09297,-31.76321,bec6c629-9116-4e86-8f61-a4f420fd5b77,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,73.82052,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,5ee4ab4a-6a0d-468e-84b8-5e44df241af5,97ec3e98-4493-468c-a091-f7a435a5e9c5
54,2026-09-13,10:18:50.87,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,83.9324,-2.037303563,-2.807564373,1960.220672,213.3280047,1:00,6.16212,1.94614,5.5095,-22.89892,18.09259,11.91287,2.34587,0.31166,75.21949,-6.342340396,-0.5581756793,0.4608062214,-7.33242,10.37536,-1.70925,50,5.96947,5.58692,-121.7035,-5.0678,-10.75875,28.71893,-16.95042,2d184c66-bbcd-4b0b-bfb4-968cad1dabac,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.79672,Pitching,25410021,,,,,,,,,,,,,,,,,,,217.4616772,35.03236203,1605.083463,0.8188279439,1:15,c312f1ba-a464-4250-9286-c7ba6726ff56,97ec3e98-4493-468c-a091-f7a435a5e9c5
55,2026-09-13,10:19:01.34,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,82.91985,-2.872139327,-4.031603004,2071.561955,207.6690412,1:00,6.19947,1.97386,5.40095,-22.9395,19.20437,10.08137,1.58797,-0.96953,74.69124,-7.155553355,-2.140347484,0.4672384682,-6.68448,11.16197,-1.62144,50,5.92743,8.13432,-120.02735,-6.77704,-9.58872,26.84774,-16.16248,78cd4db4-13b0-4a14-8900-1a2e9529a89c,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,80.67067,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.8008312,1849.033273,0.8925792774,,4a5450fb-bbf4-4a29-b3f8-8a561a622916,97ec3e98-4493-468c-a091-f7a435a5e9c5
56,2026-09-13,10:19:12.94,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,76.89802,-1.715098144,-3.000853331,1649.090538,232.0823431,1:45,6.02164,2.12603,5.17562,-40.97308,8.13883,10.48931,0.99088,0.17422,69.91106,-9.301236401,-1.040595651,0.5043880756,-6.48886,4.84009,-1.85474,50,5.83174,5.51887,-111.50398,-4.61862,-8.05731,22.61594,-26.16404,529d876d-544f-49f1-ba46-c9e79e3ccec0,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,74.72904,Pitching,25410021,,,,,,,,,,,,,,,,,,,,38.96668538,1282.187267,0.7775117483,,9fe73900-3928-4c1d-8e0c-1816d5de8ead,97ec3e98-4493-468c-a091-f7a435a5e9c5
57,2026-09-13,10:19:23.59,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,77.79475,-3.538545397,-3.989648429,1682.737061,229.0054323,1:45,5.8339,2.15834,5.7694,,,,,,,,,,-8.15628,7.11925,-1.8361,50,5.51924,7.49174,-112.63394,-8.01051,-10.32547,23.23341,-23.16142,268dc8f8-65e5-471c-8c93-ad079b4279d7,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,36.48371262,1352.96421,0.8040259174,,2d2043fc-1936-4772-87de-48c9d1c7d25e,97ec3e98-4493-468c-a091-f7a435a5e9c5
58,2026-09-13,10:19:35.02,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,76.87447,-4.282164794,-3.81388522,1572.587342,209.541919,1:00,6.0307,2.03364,5.51723,,,,,,,,,,-5.80286,9.4289,-1.70708,50,5.63461,7.16109,-111.13737,-9.33814,-7.11819,23.48956,-20.60789,0cc7429f-cc61-473b-9e50-2d2ad28f7a1b,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,34.94655688,1289.028923,0.8196866961,,b806ec05-89eb-4458-9205-58f58a60ee05,97ec3e98-4493-468c-a091-f7a435a5e9c5
59,2026-09-13,10:19:52.67,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,76.81486,-1.544094236,-2.252336355,1716.611963,245.475242,2:15,5.91124,2.11244,5.73693,-42.24671,5.9779,13.16527,0.9516,1.11144,69.76282,-9.456182019,0.2387201457,0.4998109716,-7.82818,3.72544,-1.93309,50,5.75733,4.01394,-111.54677,-4.20709,-9.6968,23.22133,-27.55933,4149b390-4319-4e67-b617-57e6bae17739,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,75.41339,Pitching,25410021,,,,,,,,,,,,,,,,,,,,35.13475723,1403.846555,0.8178007525,,b72d9fa1-3d02-4830-abcc-22ebbf14513c,97ec3e98-4493-468c-a091-f7a435a5e9c5
60,2026-09-13,10:20:05.98,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,76.94935,-1.06574189,-4.473385696,,,,5.76663,2.21661,5.19476,-52.04045,-2.11113,-4.49209,0.4244,-2.37356,69.29067,-10.72361377,-5.315569999,0.5085682002,0.72708,-0.72477,-1.79841,50,5.62998,8.8429,-111.27697,-3.66608,0.88352,25.70674,-33.05477,d9f76dfd-2288-4884-889e-1af04ad0725f,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,74.11482,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,080327ce-7355-47d1-88e9-1db2e84e5537,97ec3e98-4493-468c-a091-f7a435a5e9c5
61,2026-09-13,10:20:20.39,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,76.0772,-2.544404216,-4.839949988,,,,5.89657,2.07609,5.36341,,,,,,,,,,0.24406,0.31526,-1.63875,50,5.63206,9.41852,-109.95141,-6.43102,0.29116,24.12026,-31.79794,693be7d0-01d1-46fc-a1f0-4cd9db2e2e59,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,1b8630f8-85fb-426b-a862-c78e81a5bc0d,97ec3e98-4493-468c-a091-f7a435a5e9c5
62,2026-09-13,10:20:33.82,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,75.35627,1.172855599,-2.487128473,2472.834049,92.223289,9:00,5.94092,2.12089,5.1423,-51.47494,0.23067,-6.89949,2.75669,-0.79699,67.7327,-8.432379977,-3.781524392,0.5175356226,2.76719,-0.29321,-1.88312,50,6.01258,4.95399,-109.2319,0.67606,3.25741,23.84732,-32.5192,5ecd657e-19c7-4d24-9444-51aac7e1dd92,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,72.83062,Pitching,25410021,,,,,,,,,,,,,,,,,,,,79.40731425,454.5708701,0.1838258698,,f3549167-6028-45ea-b719-2c4a619b5394,97ec3e98-4493-468c-a091-f7a435a5e9c5
63,2026-09-13,10:20:46.20,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,74.5045,-0.07967669477,-3.306812814,2496.046589,75.09262164,8:30,5.903,2.08271,5.28862,-54.46004,-2.05659,-7.57138,1.28973,-1.65636,67.70435,-10.18377429,-4.724448858,0.5210163163,2.89741,-1.06429,-1.77633,50,5.85723,6.46407,-108.01436,-1.75528,3.35243,22.43299,-33.40548,aa6ca82a-fd93-46d5-a112-e82aef8fa95d,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,72.34407,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,8c0761e9-79e1-4afd-be44-b784eb96a878,97ec3e98-4493-468c-a091-f7a435a5e9c5
64,2026-09-13,10:21:02.23,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,85.46969,-1.998298379,-2.294792445,2089.348555,217.7356697,1:15,6.16292,2.20558,5.18317,-22.23863,17.49389,13.55184,2.42761,1.175,77.10103,-6.140426505,0.2410737473,0.45367464,-7.88672,9.87299,-2.00256,50,5.96091,4.50003,-123.97979,-5.09762,-12.09977,28.09742,-17.02695,33acb7a6-5016-4341-b5c5-ccf501766c63,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,83.08253,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.09717954,1876.337863,0.8980492313,,5d9dd4e4-c2db-4787-9776-bf1d5a37c013,97ec3e98-4493-468c-a091-f7a435a5e9c5
65,2026-09-13,10:21:12.86,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,83.42142,-1.563446919,-3.736944028,2050.549236,218.0204945,1:15,6.17151,2.05263,5.22165,-26.43291,14.96593,11.73255,2.49557,-0.48752,75.8976,-6.466914148,-1.553750014,0.4630900958,-7.28531,8.3519,-1.71657,50,6.0078,7.50505,-120.96916,-4.20095,-10.73713,24.78631,-19.86498,9d757bf2-728e-4dca-955d-5e97625d3f21,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.39332,Pitching,25410021,,,,,,,,,,,,,,,,,,,,29.25379963,1789.029572,0.8724636017,,7ee26a5b-37c8-437b-a7c2-ecbce67c7ee3,97ec3e98-4493-468c-a091-f7a435a5e9c5
66,2026-09-13,10:23:47.50,"Bussard, Jack",824655,Left,,,,,,Fastball,Live,,85.25726,-3.27176306,2.369353653,2163.937637,150.0012069,11:00,6.76608,-1.23534,5.88952,-19.93617,19.19111,-11.07459,2.06138,0.0427,76.64786,-7.032659713,0.2652717235,0.4502059942,6.79922,11.50316,1.0509,50,6.49108,-4.77816,-123.64807,-7.68283,10.31635,29.23887,-14.72048,80336c22-1262-4442-bdde-ab255e08afff,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,83.72265,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-13.83574673,2101.151572,0.9709852703,,aa19a2e0-a6a5-4499-a9a9-541487c867d2,97ec3e98-4493-468c-a091-f7a435a5e9c5
67,2026-09-13,10:24:00.90,"Bussard, Jack",824655,Left,,,,,,Fastball,Live,,85.88103,-4.350831977,2.074661145,2155.182791,143.5969843,10:45,6.62843,-1.50235,5.77203,-22.73547,15.51797,-11.41694,0.67518,-0.52258,78.60719,-8.575625683,-0.07277888184,0.4451502591,6.73554,9.59948,1.33799,50,6.25491,-4.14833,-124.53563,-10.20415,10.53934,25.86097,-17.15339,1b00e303-8491-4f94-aeaa-37ddf2860bd7,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,84.67352,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-14.20920332,2089.246986,0.9694059341,,ffa88cd9-239c-4a3d-8a9b-26a9b7a8cff7,97ec3e98-4493-468c-a091-f7a435a5e9c5
68,2026-09-13,10:24:15.07,"Bussard, Jack",824655,Left,,,,,,Curveball,Live,,73.22767,-1.370750654,1.368697266,2224.617582,323.3342092,4:45,6.72485,-1.10494,5.6414,-63.41401,-10.63117,7.87823,0.16122,0.82842,68.01902,-13.05552509,2.848891624,0.5228989865,-3.80703,-5.28078,0.98393,50,6.56868,-2.76151,-106.44597,-4.30433,-4.33264,19.6534,-38.18392,865cdf3c-6035-429d-824f-00eae1b3a9db,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,72.0836,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-46.98047105,1517.740003,0.6822475984,,c6b659a8-da3e-4e57-bfdd-2addb48a9cef,97ec3e98-4493-468c-a091-f7a435a5e9c5
69,2026-09-13,10:24:37.14,"Bussard, Jack",824655,Left,,,,,,Curveball,Live,,72.52633,0.2492277644,1.394447899,2168.266117,308.1266778,4:15,6.73656,-1.25299,5.28075,-62.51405,-8.02242,10.16795,1.76116,0.90399,66.98264,-11.26554533,3.291046721,0.5312956936,-4.959,-4.31556,1.11869,50,6.71443,-2.86154,-105.39768,-1.36062,-5.53852,19.10424,-36.99393,2b2eb54e-3073-42f8-89c9-cea32cb9125e,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,70.94437,Pitching,25410021,,,,,,,,,,,,,,,,,,,318.3042309,-50.32426463,1384.311985,0.6384419213,4:30,1ff11ced-9a51-4797-8d9b-08ca90cf4a1d,97ec3e98-4493-468c-a091-f7a435a5e9c5
70,2026-09-13,10:25:15.04,"Bussard, Jack",824655,Left,,,,,,Splitter,Live,,77.67237,-2.463988954,3.156343772,886.4163396,127.6154989,10:15,6.5418,-1.79941,5.52285,-43.11083,3.6695,-4.80099,0.64101,0.754,72.11953,-10.38997981,2.262515424,0.4922696387,3.39109,2.6063,1.52821,50,6.29872,-6.07388,-112.77688,-6.16351,4.38652,19.66741,-28.80268,09ca7d60-36eb-4587-b975-6b505cc6366f,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,76.56869,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-26.30139773,794.6506388,0.8964756214,,8e088e16-ee85-474a-904a-1bf160610ebd,97ec3e98-4493-468c-a091-f7a435a5e9c5
