PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
37,2026-09-09,17:21:50.73,"Rodriguez, John",1000616296,Right,,,,,,Slider,Live,,75.58887,0.5816186479,-3.43879483,1101.013448,67.81117563,8:15,5.00282,2.89804,4.73136,-53.81195,-1.98971,-4.78792,1.07123,-0.76691,68.69495,-9.3114078,-4.32478333,0.5181189374,1.37039,-1.2234,-2.5474,50,5.01562,6.73527,-109.49359,-0.63692,1.63695,22.22734,-33.63542,c4a9aa7e-cadb-4ff9-84fc-0ab0563e95ac,77efd153-385b-4204-9208-f0cbc0ca3cd3,72.74862,Pitching,25410021,,,,,,,,,,,,,,,,,,,,47.65950598,741.5711835,0.6735350826,,b88adf5b-bc13-4fdf-8494-ca4b76a8c5a3,3ac21d51-9806-43df-8dc6-220a75943ac6
38,2026-09-09,17:22:08.14,"Rodriguez, John",1000616296,Right,,,,,,ChangeUp,Live,,81.85645,-0.1383609003,-4.518883471,1847.411368,250.1025436,2:15,5.17568,2.71772,5.27832,-37.48102,5.94073,16.55612,1.92193,-0.15489,73.69051,-7.138698813,-1.418595537,0.4742693161,-10.26125,3.19406,-2.31692,50,5.13636,8.83011,-118.52961,-1.50437,-14.3462,26.30114,-27.70846,1edddae6-5bb3-40b1-85f2-20f94dfd24a8,77efd153-385b-4204-9208-f0cbc0ca3cd3,79.47476,Pitching,25410021,,,,,,,,,,,,,,,,,,,,29.05321894,1614.949779,0.8741690166,,c26c78f1-9e09-4617-b43c-084d611c6425,3ac21d51-9806-43df-8dc6-220a75943ac6
39,2026-09-09,17:22:22.13,"Rodriguez, John",1000616296,Right,,,,,,ChangeUp,Live,,80.65317,-0.9686388107,-2.98303441,1738.755165,256.3760224,2:30,5.06526,2.84313,5.29967,-40.09151,4.27472,17.74703,0.81375,1.5194,73.24153,-8.424141572,0.3410890428,0.4793995926,-10.34343,2.57051,-2.58479,50,4.94881,5.5289,-117.02049,-3.26692,-14.15856,24.72696,-28.65541,55e095a1-cac2-49e0-bbb4-452bf2945ab8,77efd153-385b-4204-9208-f0cbc0ca3cd3,78.62426,Pitching,25410021,,,,,,,,,,,,,,,,,,,,24.82533879,1578.080085,0.907591889,,a763e6e5-bebc-4ee5-987b-ba84f13c53d0,3ac21d51-9806-43df-8dc6-220a75943ac6
40,2026-09-09,17:22:34.22,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,86.65893,0.04220259833,-3.586626112,2139.441047,240.9279182,2:00,5.06065,2.71258,5.15859,-29.1658,9.46932,17.12546,2.66996,0.75976,78.22564,-5.392144743,-0.3908911125,0.4473656,-10.14488,4.9771,-2.39061,50,5.04287,7.27297,-125.65644,-0.93458,-16.03112,28.23235,-24.30915,543a72f3-d89e-4ac8-a18b-b45585cab40b,77efd153-385b-4204-9208-f0cbc0ca3cd3,84.25422,Pitching,25410021,,,,,,,,,,,,,,,,,,,,30.10585589,1850.830791,0.8651001594,,789c30a8-345f-433a-8514-a949b9689be0,3ac21d51-9806-43df-8dc6-220a75943ac6
41,2026-09-09,17:23:08.12,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,87.3882,-2.959250875,-1.924525671,2001.057715,190.7137346,12:15,5.79236,1.97529,6.51101,-18.96491,16.63081,3.14871,1.49277,0.4712,80.26703,-6.540155434,-1.326163737,0.4294081552,-2.26095,9.97716,-1.84269,50,5.57772,4.18266,-127.12511,-7.11142,-3.70671,25.61363,-15.81706,bf98127b-e6d5-4653-b7ea-e4a71f76d1fc,77efd153-385b-4204-9208-f0cbc0ca3cd3,87.77765,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,22d055ee-7373-4377-8001-b91f5f16aa49,3ac21d51-9806-43df-8dc6-220a75943ac6
42,2026-09-09,17:23:17.52,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,88.73824,-3.590056182,-3.257605107,2214.461014,209.3423305,1:00,5.76414,2.27027,6.74922,-18.53095,15.72727,8.8363,0.93119,0.02799,81.6376,-7.098058219,-1.574278838,0.4212635011,-5.78491,9.70656,-2.06035,50,5.5212,7.09787,-128.93285,-8.60703,-9.77298,25.9017,-15.77587,7e666534-f42a-4bc2-b027-5652e31975e9,77efd153-385b-4204-9208-f0cbc0ca3cd3,89.47473,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,18084b0d-f68e-45d7-92a0-d7bffb36851b,3ac21d51-9806-43df-8dc6-220a75943ac6
43,2026-09-09,17:23:45.39,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,89.48044,-1.55249146,-1.600244417,2227.162827,196.8238274,12:30,5.79803,2.1423,6.56464,-18.10504,15.82062,4.79128,2.86536,1.07441,81.73447,-4.994112389,-0.6866536125,0.4192138173,-3.10486,9.19001,-2.03445,50,5.68359,3.50332,-130.29667,-4.04952,-5.32527,27.96918,-16.41192,144936a7-91ed-42b3-b3c5-0b4f23f224f8,77efd153-385b-4204-9208-f0cbc0ca3cd3,89.91221,Pitching,25410021,,,,,,,,,,,,,,,,,,,,29.31555619,1941.94427,0.8719363697,,3e830303-533c-45e0-a22a-ab4c97024e41,3ac21d51-9806-43df-8dc6-220a75943ac6
44,2026-09-09,17:24:00.47,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,90.07175,-2.218172817,-2.426422748,2272.061889,187.099083,12:15,5.80796,2.14171,6.7219,-18.08115,14.9999,1.87142,2.27128,0.07893,83.01285,-5.643969306,-2.070439419,0.4139625365,-1.66986,8.90275,-1.98242,50,5.65429,5.50463,-131.13809,-5.58905,-2.92614,26.10141,-16.57349,4e496ffe-41c1-4498-a1ea-3533d11a0a36,77efd153-385b-4204-9208-f0cbc0ca3cd3,91.05278,Pitching,25410021,,,,,,,,,,,,,,,,,,,,27.59148812,2013.665736,0.8862723969,,fd2cdb96-45a9-43f6-b5d0-08bd7e80a52e,3ac21d51-9806-43df-8dc6-220a75943ac6
45,2026-09-09,17:24:17.08,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,84.73029,-1.323098937,-1.822629239,1860.468359,253.0994852,2:30,5.47988,2.47602,6.12991,-33.9104,4.42043,14.62225,1.43039,2.00952,78.09152,-7.679815929,0.9377366087,0.4456003545,-8.4441,2.76219,-2.34464,50,5.36119,3.49122,-123.3285,-3.85475,-13.03653,23.97528,-27.90961,f1456964-9039-4538-9bb4-082802b64e6c,77efd153-385b-4204-9208-f0cbc0ca3cd3,84.58799,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,11c56df2-e22b-4cdb-a0a9-7f2733a98423,3ac21d51-9806-43df-8dc6-220a75943ac6
46,2026-09-09,17:24:30.55,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,84.70886,-0.9782436758,-1.966054257,1951.267136,245.8807426,2:15,5.50959,2.4366,6.14559,-31.22019,7.02424,15.74634,2.00348,1.93161,78.10083,-6.835437855,1.003872911,0.4450978143,-9.08114,4.07782,-2.29536,50,5.41897,3.76737,-123.32367,-3.03103,-14.05156,23.43795,-25.86429,85a07335-4969-4d66-9f83-54190423124c,77efd153-385b-4204-9208-f0cbc0ca3cd3,84.6835,Pitching,25410021,,,,,,,,,,,,,,,,,,,,6.538995321,1938.573323,0.9934945798,,887cf023-ce0f-49a9-9054-5b0d775513e4,3ac21d51-9806-43df-8dc6-220a75943ac6
47,2026-09-09,17:24:47.59,"Beck, Jake",1000314594,Right,,,,,,Slider,Live,,78.75325,-0.3625148617,-0.7526948234,2659.310671,66.02651089,8:15,5.58055,2.40923,6.16363,-47.13573,-2.8322,-6.2853,1.31773,1.19023,72.8628,-9.189169793,-1.940304041,0.4790607317,3.21563,-1.44257,-2.34904,50,5.52884,1.67884,-114.70144,-2.01508,4.28865,20.99727,-34.09798,1266b454-77f4-4236-bf49-56f49cf4bd16,77efd153-385b-4204-9208-f0cbc0ca3cd3,78.67988,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,17f46eb9-a3b0-49fc-abfe-a0c1dab6bac5,3ac21d51-9806-43df-8dc6-220a75943ac6
48,2026-09-09,17:25:02.00,"Beck, Jake",1000314594,Right,,,,,,Slider,Live,,81.02229,-0.5105515958,-2.016904964,2614.331864,92.64964176,9:00,5.46865,2.34618,5.9177,-42.37958,0.20772,-5.295,1.46298,0.03269,74.2885,-8.443121673,-3.015199864,0.469690157,2.26575,0.26349,-2.18186,50,5.4038,4.30467,-117.83669,-2.29056,3.16595,23.69209,-31.80587,7ea813fd-0984-4c17-abce-579f30039c04,77efd153-385b-4204-9208-f0cbc0ca3cd3,80.24958,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,9d4b99fa-ad22-4bbe-ae98-724e568b2c0f,3ac21d51-9806-43df-8dc6-220a75943ac6
49,2026-09-09,17:25:15.73,"Beck, Jake",1000314594,Right,,,,,,Curveball,Live,,73.95467,2.107149349,-0.1382189008,2647.335999,48.8647922,7:45,5.75387,2.21748,6.03788,-60.13324,-9.17461,-10.44938,2.69444,1.21874,67.79835,-9.19963281,-2.117188757,0.5137836268,5.63494,-5.6188,-2.20109,50,5.8856,0.53204,-107.56468,2.38919,6.54912,20.05053,-38.7044,23474be4-53bc-4d04-a8c7-2dfeb7b93c37,77efd153-385b-4204-9208-f0cbc0ca3cd3,73.36248,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,9f209945-b6cd-419a-bebb-3101bbcf2a44,3ac21d51-9806-43df-8dc6-220a75943ac6
50,2026-09-09,17:25:59.55,"Beck, Jake",1000314594,Right,,,,,,Curveball,Live,,72.61882,2.501390769,0.4047838583,2471.084475,52.88129663,7:45,5.75755,2.24634,6.56961,-60.44828,-8.90089,-11.68867,3.01427,1.64328,66.87617,-8.953921944,-1.825104399,0.5167432126,6.581,-5.63961,-2.26909,50,5.90331,-0.47662,-105.71772,3.2207,7.42639,18.50596,-38.53812,b7af000c-05e7-43f3-989b-bd867ed100d1,77efd153-385b-4204-9208-f0cbc0ca3cd3,72.9423,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,7454bad8-a7c3-4bb6-8489-4d54ba8bc356,3ac21d51-9806-43df-8dc6-220a75943ac6
51,2026-09-09,17:26:14.78,"Beck, Jake",1000314594,Right,,,,,,Curveball,Live,,74.9074,0.7986554741,-1.348747669,2647.627654,32.97458403,7:00,5.86549,2.14214,5.96037,-63.21793,-13.47801,-8.72074,1.33806,0.16469,69.19305,-11.00344476,-2.995412538,0.5076026942,4.32137,-7.53731,-2.03043,50,5.89359,2.79983,-108.97773,-0.17678,5.16129,20.37365,-41.17633,5deaa466-d6e4-43e9-a274-a0c92b8e5693,77efd153-385b-4204-9208-f0cbc0ca3cd3,74.25579,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,27e06047-3080-4472-af8c-4f47978c2449,3ac21d51-9806-43df-8dc6-220a75943ac6
52,2026-09-09,17:26:44.48,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,83.15942,0.2417626371,-0.4993946449,1694.907445,228.1435479,1:30,5.43189,2.48293,6.20985,-30.428,9.21029,10.31837,3.11933,2.88194,76.3298,-5.495678332,1.452232426,0.4531362669,-5.76376,4.95688,-2.45076,50,5.43461,0.76036,-121.13884,-0.36029,-8.57848,23.3074,-24.79649,988817de-6748-41fc-aa70-939a6be235b9,77efd153-385b-4204-9208-f0cbc0ca3cd3,83.18125,Pitching,25410021,,,,,,,,,,,,,,,,,,,,17.44920172,1616.913196,0.9539831808,,30ee227f-e990-4ea9-ad0f-c6e6189d598b,3ac21d51-9806-43df-8dc6-220a75943ac6
53,2026-09-09,17:27:01.97,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,82.66636,-0.6026256882,-3.436469222,1781.014988,247.323643,2:15,5.52771,2.38946,6.35259,-34.56514,5.22597,12.58995,2.09166,0.27223,76.46165,-7.100078758,-1.060492435,0.4540089388,-7.76396,3.01349,-2.1465,50,5.46752,6.873,-120.28076,-2.22785,-11.47009,21.48533,-27.72207,a885b924-b7fb-4ccd-a814-fa403d85f170,77efd153-385b-4204-9208-f0cbc0ca3cd3,83.02136,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,cbb8c5ee-379a-47b2-bcc6-8876cd8c6c2b,3ac21d51-9806-43df-8dc6-220a75943ac6
54,2026-09-09,17:27:35.85,"Beck, Jake",1000314594,Right,,,,,,ChangeUp,Live,,81.25989,-0.5304885944,-2.490976428,1670.92813,246.6771873,2:15,5.43191,2.43019,6.40733,-35.60384,5.54622,12.94327,1.97674,1.21728,74.99524,-7.240973803,-0.03912822208,0.4616965352,-7.76207,3.18429,-2.25822,50,5.37745,4.79848,-118.32056,-2.05614,-11.05728,21.54586,-27.63794,5d2c589f-c629-4570-ab8a-3afceefa70e9,77efd153-385b-4204-9208-f0cbc0ca3cd3,81.63899,Pitching,25410021,,,,,,,,,,,,,,,,,,,,14.86452339,1615.010698,0.9665351065,,7932eaf8-1ebc-46d8-919f-0d787ec8c8d4,3ac21d51-9806-43df-8dc6-220a75943ac6
55,2026-09-09,17:27:50.64,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,89.90885,-2.391044593,-3.426290323,2232.749403,183.9905834,12:15,5.8388,1.97134,6.64506,-21.99253,11.31475,0.79186,1.81262,-1.10215,83.15123,-6.537194104,-3.276309053,0.4153756257,-1.30905,6.86777,-1.74095,50,5.66842,7.80687,-130.76932,-6.09443,-2.28584,25.40308,-20.18164,26357b90-14ff-44cf-ab96-ca406ff0a910,77efd153-385b-4204-9208-f0cbc0ca3cd3,90.74302,Pitching,25410021,,,,,,,,,,,,,,,,,,,,40.61916928,1694.776332,0.7590535373,,602be3c1-8d62-433e-bda7-3f4600fe5bc2,3ac21d51-9806-43df-8dc6-220a75943ac6
56,2026-09-09,17:28:09.79,"Beck, Jake",1000314594,Right,,,,,,Fastball,Live,,89.14617,-2.291512844,-2.127925075,2153.456922,187.163675,12:15,5.71787,2.11035,6.83249,-20.54605,12.99567,1.63639,1.91345,0.30532,82.43726,-6.184792985,-1.816266846,0.4168348954,-1.45019,7.81884,-1.97475,50,5.56325,4.78055,-129.8497,-5.75457,-2.49754,24.97199,-18.70832,64d2d9ac-286c-4765-b930-2b7d7587f599,77efd153-385b-4204-9208-f0cbc0ca3cd3,90.42534,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,e627f594-fc78-4fa4-bb53-15b5122e2b1f,3ac21d51-9806-43df-8dc6-220a75943ac6
57,2026-09-09,17:29:00.46,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,86.54139,-2.031048671,-3.835143934,1970.953847,200.0440491,12:45,6.01154,2.3065,5.27068,-21.45793,16.97401,6.20915,2.31077,-0.78337,78.68342,-6.013564833,-2.679766557,0.4461876552,-4.41039,9.5662,-1.96051,50,5.81026,8.19433,-125.45481,-5.20434,-6.98925,26.71915,-17.01425,ae04c251-88c8-4a2a-b7a7-f97ff428c455,77efd153-385b-4204-9208-f0cbc0ca3cd3,84.47665,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.39371204,1822.319978,0.9245878489,,5ef31825-e07e-4202-b3e1-9e5ae39bd267,3ac21d51-9806-43df-8dc6-220a75943ac6
58,2026-09-09,17:29:13.37,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,87.65151,-2.43564205,-4.278846936,2184.788212,196.6362698,12:30,6.0513,2.20839,5.25478,-18.57672,19.05768,5.70921,2.20727,-1.34315,79.45582,-5.885178682,-3.216577616,0.4415337985,-4.30877,10.80526,-1.82017,50,5.8142,9.29617,-126.93152,-6.06735,-6.97243,27.95492,-14.68903,70325dd6-6386-45be-99e5-c4b129d4948c,77efd153-385b-4204-9208-f0cbc0ca3cd3,85.36705,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,deafdf9f-8d14-4a54-a82d-26c3f9de6369,3ac21d51-9806-43df-8dc6-220a75943ac6
59,2026-09-09,17:29:31.63,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,82.75294,-0.9223857987,-1.469026381,1712.885996,231.8506172,1:45,5.75541,2.44689,5.62747,-30.85123,10.62018,13.56001,2.32357,2.20605,75.0789,-6.703885726,1.085541421,0.4634958028,-7.72286,5.97754,-2.33053,50,5.65749,2.66017,-120.27353,-2.90225,-11.18244,25.83013,-23.51877,91e444fe-f4a3-43d5-9792-87d4b72ae0d0,77efd153-385b-4204-9208-f0cbc0ca3cd3,81.32207,Pitching,25410021,,,,,,,,,,,,,,,,,,,,19.60254831,1613.611461,0.9420425322,,286fb991-0129-4e18-9718-3dd139225045,3ac21d51-9806-43df-8dc6-220a75943ac6
60,2026-09-09,17:29:47.77,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,81.8581,-4.321291366,-4.47198397,1703.3674,236.6121695,2:00,5.78814,2.24146,5.61981,,,,,,,,,,-6.63418,4.78304,-1.86625,50,5.39546,8.94926,-118.3975,-10.08903,-9.3873,23.27052,-25.4061,6b1bc5d3-e839-4b5b-95ee-369aaec5e3f8,77efd153-385b-4204-9208-f0cbc0ca3cd3,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,5b67639d-d807-451e-8fbe-b0f1e24d988b,3ac21d51-9806-43df-8dc6-220a75943ac6
61,2026-09-09,17:30:04.96,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,81.41031,-2.222372214,-3.65651801,1835.196388,222.5219554,1:30,5.72239,2.30501,5.60317,-33.22509,9.66831,8.89024,0.87403,-0.37171,74.36813,-8.403835632,-1.990556291,0.4713751175,-5.83856,5.82963,-1.99784,50,5.51078,7.27092,-118.08514,-5.62081,-8.19126,23.82838,-23.99532,a57e8626-93e4-46b5-99e7-0d079213e0d6,77efd153-385b-4204-9208-f0cbc0ca3cd3,79.96273,Pitching,25410021,,,,,,,,,,,,,,,,,,,,30.8059503,1576.262502,0.8589067155,,d8fc1a27-36f6-4579-9bfd-e6672bc74077,3ac21d51-9806-43df-8dc6-220a75943ac6
62,2026-09-09,17:30:21.89,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,79.08903,2.809368177,-1.076158788,2638.772912,113.5297036,9:45,5.7402,2.36886,5.13256,-44.76771,1.28052,-3.01954,4.65743,1.10381,72.00952,-5.498163933,-1.63765441,0.4884024906,1.27562,-0.13974,-2.26578,50,5.96971,2.2549,-114.81283,4.17965,1.69621,22.01515,-32.35986,736b860c-ac3f-4a9e-9b76-a77af3667b0b,77efd153-385b-4204-9208-f0cbc0ca3cd3,77.17495,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,895dbc3f-49c6-43ee-9063-68d466215f9c,3ac21d51-9806-43df-8dc6-220a75943ac6
63,2026-09-09,17:30:47.41,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,79.25529,0.02227450976,-4.66850808,2645.844334,70.11952459,8:15,5.68336,2.44955,5.4958,-48.2443,-1.92523,-5.23505,1.68391,-2.36264,71.40551,-8.995503586,-5.651909935,0.4898366989,1.14257,-1.03843,-2.03758,50,5.65376,9.52527,-114.71076,-1.40953,1.48273,26.37265,-33.52163,4a31bf52-ff66-4402-a62a-7262a693f0a0,77efd153-385b-4204-9208-f0cbc0ca3cd3,76.94899,Pitching,25410021,,,,,,,,,,,,,,,,,,,,80.85519063,420.5046923,0.1589302466,,501ebfb6-26ca-4bc3-9a1d-dc358cdf54cf,3ac21d51-9806-43df-8dc6-220a75943ac6
64,2026-09-09,17:31:03.39,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,79.93718,-0.6696096145,-2.673856997,2725.072095,113.8780707,9:45,5.63447,2.51796,5.14663,-42.73463,2.42453,-5.57455,1.4422,-0.46545,73.18586,-8.553739202,-3.709683568,0.4836646006,2.13557,1.47539,-2.26383,50,5.53976,5.60177,-116.04388,-2.75557,2.89187,23.12065,-30.17616,d13ac75c-e784-4031-9542-5447595c9ec6,77efd153-385b-4204-9208-f0cbc0ca3cd3,77.93094,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,87c7c5c4-e39d-468c-a57a-3023e5977e75,3ac21d51-9806-43df-8dc6-220a75943ac6
65,2026-09-09,17:31:20.69,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,80.81539,0.3875067234,-3.002340378,2761.745353,69.33185891,8:15,5.7752,2.43263,5.27325,-47.1096,-2.63279,-6.89667,2.21383,-0.96429,73.14912,-8.382850395,-4.293373797,0.47999667,2.65338,-1.52522,-2.15365,50,5.77705,6.36865,-117.20624,-0.71807,3.62065,26.08877,-34.25527,44ace36b-2eda-4b91-913c-fa1c4256d3c6,77efd153-385b-4204-9208-f0cbc0ca3cd3,78.52646,Pitching,25410021,,,,,,,,,,,,,,,,,,,,74.67488733,729.9176669,0.264295789,,d5745ba6-3ab9-49c8-acb1-87a4b505ab7a,3ac21d51-9806-43df-8dc6-220a75943ac6
66,2026-09-09,17:31:39.79,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,87.98164,-1.212137548,-4.351489068,2210.226695,201.1616205,12:45,5.93867,2.30935,5.36896,-17.9153,19.21246,7.46442,3.30593,-1.15587,79.66518,-4.553845144,-2.959905622,0.4385516957,-5.26749,10.55492,-1.9242,50,5.81736,9.44396,-127.51351,-3.32766,-8.60632,28.09458,-14.92881,abc0e506-ec0b-4536-b949-9c1d300828f0,77efd153-385b-4204-9208-f0cbc0ca3cd3,85.94754,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.34064872,1980.742982,0.8961718662,,b019284e-ce14-4d73-bee3-b2fbb41f3ccd,3ac21d51-9806-43df-8dc6-220a75943ac6
67,2026-09-09,17:31:54.55,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,88.59901,-1.907141609,-4.878173035,2345.878653,198.9526063,12:45,5.9563,2.25784,5.52567,-16.88415,19.65364,6.77378,2.75947,-1.74852,80.11003,-5.064316346,-3.61226996,0.4350533308,-5.11253,11.07427,-1.83786,50,5.77903,10.71843,-128.2848,-4.86103,-8.43644,28.96028,-13.89983,8c9472c1-dba7-45d3-933a-17d67ffdd386,77efd153-385b-4204-9208-f0cbc0ca3cd3,86.63866,Pitching,25410021,,,,,,,,,,,,,,,,,,,,38.13427654,1845.187794,0.7865657465,,0a42de79-6ff3-4289-b0f8-88b6606c1ced,3ac21d51-9806-43df-8dc6-220a75943ac6
68,2026-09-09,17:32:21.82,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,88.05888,-0.7012604392,-3.844600151,2042.165399,201.6744741,12:45,6.02121,2.13876,5.65874,-20.01613,16.43079,6.55433,3.69783,-0.90519,80.12999,-4.447528165,-2.617906037,0.4345120566,-4.61569,8.99758,-1.81762,50,5.94927,8.37207,-127.82795,-2.23448,-7.61168,27.16817,-17.33625,73c4e25b-4b0e-4062-9bab-ef8f7d028756,77efd153-385b-4204-9208-f0cbc0ca3cd3,86.74659,Pitching,25410021,,,,,,,,,,,,,,,,,,,220.1716274,30.36365672,1762.050716,0.8628344779,1:15,76fd452d-4be1-47d8-8fc7-ca9dc7d0d6b3,3ac21d51-9806-43df-8dc6-220a75943ac6
69,2026-09-09,17:32:36.77,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,82.60437,-1.636450652,-2.259491949,1746.673303,212.9936498,1:00,5.74661,2.41697,5.67612,-30.20727,11.16775,7.27044,1.70238,0.91566,75.41715,-7.277346429,-0.8936313477,0.4629568288,-4.56018,6.46602,-2.23122,50,5.58992,4.50978,-120.03245,-4.37183,-6.61687,24.41272,-22.79178,dbd83369-0c02-49d2-bf83-39105d196380,77efd153-385b-4204-9208-f0cbc0ca3cd3,81.41675,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,d740af57-dfff-4dc9-8eff-30d3bdf79627,3ac21d51-9806-43df-8dc6-220a75943ac6
70,2026-09-09,17:32:51.28,"Mason, Andrew",1000535307,Right,,,,,,ChangeUp,Live,,81.59591,-0.7747873769,-1.808485001,1651.505204,215.2319676,1:15,5.87674,2.39364,5.43799,-32.43993,10.02854,7.1085,2.44761,1.29224,74.94215,-6.794487149,-0.4830122581,0.4690344028,-4.26369,5.53068,-2.23871,50,5.7861,3.51771,-118.65553,-2.64945,-6.08981,22.30991,-24.27459,79c31efb-ed8a-42c4-8f7a-a23944753877,77efd153-385b-4204-9208-f0cbc0ca3cd3,80.36178,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.26490189,1528.372265,0.9254419911,,0175c362-fb9e-478b-8ac3-1909f5284fa3,3ac21d51-9806-43df-8dc6-220a75943ac6
71,2026-09-09,17:33:08.97,"Mason, Andrew",1000535307,Right,,,,,,Fastball,Live,,88.29572,-2.122176801,-2.915968029,2239.975415,197.1039973,12:30,5.99464,2.10366,5.65822,-19.56832,16.52884,5.09561,2.38171,-0.19297,80.80703,-5.76980614,-1.962858584,0.4324221509,-3.53039,9.42575,-1.86031,50,5.80271,6.36209,-128.25294,-5.41443,-5.88428,26.35533,-16.46371,ca0bd75c-6807-4cb5-a4cd-def0d04efae9,77efd153-385b-4204-9208-f0cbc0ca3cd3,87.16584,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,639d7451-d673-4b6a-8aee-c84ea40a6260,3ac21d51-9806-43df-8dc6-220a75943ac6
72,2026-09-09,17:33:23.45,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,79.63142,0.9168381131,-1.194141539,2608.379753,67.73424439,8:15,5.73017,2.36529,5.24616,-48.96971,-3.12538,-7.54689,2.5111,0.61419,71.85509,-8.226845923,-2.611823773,0.4873199903,3.5935,-1.96757,-2.25039,50,5.77912,2.64886,-115.58712,0.29627,4.75934,25.76915,-34.77995,46bfce9e-fdb0-4902-8356-bbd53d813141,77efd153-385b-4204-9208-f0cbc0ca3cd3,77.34638,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,3f748182-ece9-4fdc-932f-d38d318408e5,3ac21d51-9806-43df-8dc6-220a75943ac6
73,2026-09-09,17:33:55.50,"Mason, Andrew",1000535307,Right,,,,,,Slider,Live,,79.43487,0.3739523515,-1.614104676,2500.139676,65.83418589,8:15,5.71669,2.28576,5.24678,-51.42039,-5.61284,-12.43371,1.78317,-0.2674,72.39564,-9.163999701,-3.939059972,0.4871244437,6.06035,-3.08933,-2.1288,50,5.7139,3.64618,-115.35064,-0.88337,8.04599,24.3846,-36.27558,3ba2cc16-6ea3-418d-b788-7076ae5dbf53,77efd153-385b-4204-9208-f0cbc0ca3cd3,77.37743,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,21b41613-cb0f-4c6d-86dc-12fd4cc66f5b,3ac21d51-9806-43df-8dc6-220a75943ac6
