PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
71,2026-09-22,19:27:20.21,"Johnson, Tate",1000512540,Right,,,,,,Curveball,Live,,72.75457,-0.1470668244,-0.7443251399,2125.498382,51.28277455,7:45,6.04827,1.18159,5.73752,-60.29248,-7.37037,-9.13937,0.88696,-0.27306,67.55701,-11.31546173,-2.460057657,0.5235883158,4.69349,-3.91343,-1.11416,50,5.99927,1.62437,-105.87333,-1.91378,5.31736,18.39091,-36.60767,98599f70-84bc-4a87-b851-45df3214fe41,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,71.98869,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,f1455abe-5496-4e3b-b11f-fdefe3b161b1,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
72,2026-09-22,19:27:42.74,"Johnson, Tate",1000512540,Right,,,,,,Curveball,Live,,73.86741,-1.336747963,-2.608374695,2209.840177,48.74881565,7:30,6.20415,1.09776,5.67591,-57.83305,-6.10545,-6.90936,0.13722,-1.911,68.57187,-12.00177115,-3.902823761,0.5176456423,2.9402,-2.88076,-0.87375,50,6.05547,5.08179,-107.32797,-4.11695,3.41295,19.41793,-35.51799,67c1a25f-c4d8-4ed3-870e-d6e6e3644314,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,72.81514,Pitching,25410021,,,,,,,,,,,,,,,,,,,,59.42941164,1123.923618,0.5085995041,,d79a4180-c8bd-4e67-a94b-ea11b4dc103e,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
73,2026-09-22,19:28:04.20,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,83.30645,0.5887788026,-1.370873249,2277.701747,189.5281003,12:15,6.15582,1.48027,6.35076,-20.51671,19.01495,3.19801,4.98814,0.48487,75.75478,-3.310584526,-0.7626323379,0.4525264066,-2.15629,10.26717,-1.38252,50,6.18876,2.814,-121.29552,0.67781,-3.19665,24.81534,-16.95324,a59e2b32-1062-419f-8f57-1c875200d44d,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,83.29335,Pitching,25410021,,,,,,,,,,,,,,,,,,,,40.48700471,1732.313461,0.7605532477,,97b469c9-eb4e-4c34-a2f3-530c2b053900,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
74,2026-09-22,19:28:23.84,"Johnson, Tate",1000512540,Right,,,,,,Curveball,Live,,73.5185,-1.378793499,-2.561305607,2239.921511,40.71093863,7:15,6.09577,1.18763,5.85201,,,,,,,,,,2.92998,-3.90585,-0.9758,50,5.94898,4.9629,-106.83876,-4.18255,3.36298,19.60489,-36.65711,e33c4935-da3f-4a1f-abd0-d7c086ec0423,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,2ed9ad38-3df6-4819-995f-46cf15973573,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
75,2026-09-22,19:28:49.34,"Johnson, Tate",1000512540,Right,,,,,,Slider,Live,,72.23803,1.094781499,-0.8178605559,2167.995128,92.57369341,9:00,6.00142,1.42719,5.85474,-53.08277,0.46145,-11.19056,2.59513,-0.26519,66.47325,-8.826544798,-2.924280982,0.5266567815,5.79703,-0.0672,-1.35438,50,6.05928,1.7964,-105.10776,0.60493,6.46121,18.42735,-32.24895,47628650-cea6-4dac-a106-9bd927a2d4fa,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,71.56927,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,b81a4429-67a9-4d91-a710-772506615690,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
76,2026-09-22,19:29:27.62,"Wells, Caden",1000511882,Right,,,,,,,Warmup,,78.09808,0.06369985438,-3.152145511,2031.576752,214.5582398,1:15,6.49985,1.64257,5.76646,-29.54862,16.58444,11.46733,4.09683,-0.33795,71.07808,-5.481735392,-0.9962617709,0.4888521429,-7.08637,8.89682,-1.38887,50,6.48734,5.91658,-113.46828,-0.72971,-9.19335,21.71427,-20.63193,79a861d2-c59c-42b7-9934-e81046a11c8c,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,77.10397,Pitching,25410021,,,,,,,,,,,,,,,,,,,,25.67470025,1830.995973,0.9012684217,,21876b15-7d7a-4762-94ca-efa7d2ae84d8,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
77,2026-09-22,19:29:37.08,"Wells, Caden",1000511882,Right,,,,,,,Warmup,,79.47102,-0.8260229499,-2.789482219,2137.909919,212.4655464,1:00,6.4014,1.67334,5.81105,-25.0786,19.7129,12.57359,3.54255,0.12555,71.77701,-5.554538935,-0.4126476767,0.4816917548,-7.66778,10.89785,-1.45232,50,6.319,5.25903,-115.43062,-2.39471,-10.20824,24.14687,-17.66557,71be37d8-730c-47da-b689-a0f12bf4d890,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.25012,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.79826287,1970.885493,0.9218749001,,9d1bcd9c-f40b-4b75-8b38-0af5e6488807,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
78,2026-09-22,19:29:47.29,"Wells, Caden",1000511882,Right,,,,,,,Warmup,,71.65401,0.4368235447,-2.763598861,1184.036561,252.3902798,2:30,6.40288,1.5469,5.6799,-50.15982,4.95716,15.79878,2.63052,0.28567,65.51025,-8.933941654,0.2089656522,0.5343355689,-9.30812,2.52686,-1.32409,50,6.40855,4.59991,-104.09992,-0.55517,-10.13048,18.81188,-29.42394,5d33d774-57f9-4319-b9ff-5e04e9d14bef,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,70.54076,Pitching,25410021,,,,,,,,,,,,,,,,,,,,18.34872598,1123.8379,0.9491581061,,58a01921-ce7b-4b07-8621-12e858c1af58,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
79,2026-09-22,19:29:58.44,"Wells, Caden",1000511882,Right,,,,,,,Warmup,,61.89135,6.753101535,0.2572150116,1954.665275,25.27057591,6:45,6.53288,1.59709,4.71703,-97.30907,-18.76604,-8.76461,4.86136,1.11077,55.84228,-11.20503068,-1.376203988,0.6378598188,4.64779,-12.08008,-1.61558,50,7.13461,-0.16866,-89.14967,7.98574,3.65945,15.40408,-41.68535,f3b4d80d-70d6-4b3e-91bb-962eeeec55c7,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,59.09204,Pitching,25410021,,,,,,,,,,,,,,,,,,,,19.09849588,1847.075616,0.9449575019,,aa960bf0-b423-48da-8854-e613556e8bc3,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
80,2026-09-22,19:30:11.24,"Wells, Caden",1000511882,Right,,,,,,,Warmup,,62.61028,5.116327526,-2.854184763,2072.879351,36.56482362,7:15,6.62413,1.36261,5.56124,-90.78042,-16.72421,-12.36559,3.85703,-2.3362,56.98716,-11.82259242,-5.18237449,0.6193728386,5.6471,-10.7273,-1.10852,50,7.0086,4.80289,-90.48304,5.96955,4.57737,15.94409,-40.86928,43511dec-2c51-4447-b972-96ed9f392d0f,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,60.85582,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.94228975,1847.895964,0.8914633468,,bea6ace0-63ef-4262-a3e2-ca50978c183e,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
81,2026-09-22,19:30:22.61,"Wells, Caden",1000511882,Right,,,,,,,Warmup,,63.53673,4.414940468,-1.236638063,1580.386738,31.66558922,7:00,6.49408,1.42073,5.0103,-88.9531,-16.05611,-9.84875,3.25707,-0.56723,58.00832,-12.01369621,-3.075699833,0.6145060984,4.7626,-9.89598,-1.29459,50,6.84869,2.24289,-91.94242,4.76874,4.00285,15.93709,-40.49138,d437a869-4149-4b32-b527-824c0544ed15,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,61.33778,Pitching,25410021,,,,,,,,,,,,,,,,,,,32.07609383,20.45990031,1480.691296,0.93691706,7:00,6fccb362-7e23-4fa6-a15a-0ab356726409,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
82,2026-09-22,19:30:34.34,"Wells, Caden",1000511882,Right,,,,,,,Warmup,,79.32137,-1.114040371,-3.604278518,2154.519293,213.8262252,1:15,6.34593,1.74658,5.87442,-26.08484,18.58862,12.49341,3.13546,-0.56383,72.09108,-6.018267545,-1.249737917,0.4810566033,-7.82151,10.36943,-1.4625,50,6.24081,6.89497,-115.17461,-2.99544,-10.43293,22.78343,-18.34251,6d444bf5-82fa-40c9-b10d-5f29402bf8d5,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.35344,Pitching,25410021,,,,,,,,,,,,,,,,,,,,24.92632507,1953.826833,0.9068504698,,75aeaee5-316c-44bd-8a5a-17e6aba938ee,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
83,2026-09-22,19:30:40.87,"Wells, Caden",1000511882,Right,,,,,,,Warmup,,44.23235,6.745902621,1.183102424,1188.318053,180.1941658,12:00,6.6294,-1.49461,,-114.12223,79.01753,0.26652,4.37605,-0.20566,40.56496,-11.76021933,1.226777573,1.000246989,0.20488,30.62934,1.23033,50,7.75838,-1.31359,-63.17629,3.67368,0.08316,6.17664,-19.74173,57448c76-1868-409d-8c79-0ac28231337f,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,858babf4-36fe-4bf9-b286-1beba970d4c5,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
84,2026-09-22,19:31:02.56,"Wells, Caden",1000511882,Right,,,,,,Curveball,Live,,62.44805,2.255159638,-0.4343942219,1634.285505,22.57049502,6:45,6.45267,1.49901,5.66704,-86.00555,-13.15132,-5.43778,1.3891,0.64088,57.83271,-13.70008945,-1.46013152,0.6143258494,2.78162,-7.77055,-1.459,50,6.58955,0.81521,-90.72824,1.55906,2.2887,14.87096,-38.5676,0dab09f5-77c8-4be9-9347-8d81f420b747,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,61.35578,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.3376104,1511.649431,0.9249604345,,540ac9dd-d74a-495f-90c2-b877497ba019,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
85,2026-09-22,19:31:15.63,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,79.96808,-1.418182366,-4.317142503,2104.217012,214.5168712,1:15,6.12928,1.9444,6.29081,-27.62169,15.6437,10.79672,2.5168,-1.14115,72.8903,-6.638400264,-2.271637829,0.4734146832,-7.18558,8.98865,-1.63198,50,6.01141,8.47401,-116.09284,-3.62417,-9.75306,22.83901,-19.97367,d5464c88-556d-4375-b7fd-d7a6853ebc2e,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,79.61823,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.3510733,1885.570183,0.8960911218,,03b2ccbc-5414-423a-8b7f-ca244ef58d51,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
86,2026-09-22,19:31:30.16,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,80.45089,-2.417350758,-5.220978327,2221.037462,210.3972424,1:00,6.13264,1.8505,6.23613,-23.44782,19.32197,11.36727,1.93843,-2.03109,73.68057,-6.826298199,-3.080115846,0.4706954049,-7.65181,11.22038,-1.46668,50,5.94024,10.34354,-116.60648,-5.58575,-10.5423,21.79061,-16.71514,dea88c90-6008-4b5b-9d96-f9ab8d6dffb3,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,80.0782,Pitching,25410021,,,,,,,,,,,,,,,,,,,215.575584,37.71495147,1756.982616,0.7910639266,1:15,f6c2b152-cb0e-4c4f-a983-d04501c61ae8,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
87,2026-09-22,19:31:47.25,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,79.75131,-0.2023889352,-5.318029091,2254.240746,203.9296007,12:45,6.18522,1.73411,6.17422,-24.94653,18.68982,8.34455,3.91864,-2.49541,72.76199,-4.903229718,-3.748330832,0.4754398726,-6.04797,10.2435,-1.33584,50,6.15711,10.53615,-115.65188,-1.09566,-8.1819,21.80036,-18.31629,cf6f0fa7-3b11-4987-8436-bc1cbb07b6a4,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,79.27909,Pitching,25410021,,,,,,,,,,,,,,,,,,,,36.15531553,1820.120584,0.8074206748,,a2b1b155-044e-4cba-a092-b7c70a29f094,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
88,2026-09-22,19:32:04.93,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,79.25685,0.690830263,-2.314779828,2136.824503,204.1007522,12:45,6.06855,1.99934,6.16502,-26.69053,17.47395,7.84076,4.48292,0.51369,71.89424,-4.368421763,-0.8269457062,0.4783083123,-4.97612,9.32791,-1.82816,50,6.10721,4.44588,-115.27758,0.66289,-6.64271,23.02376,-19.72203,c9d79363-3780-4b44-b0ce-73535faf8e03,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.80365,Pitching,25410021,,,,,,,,,,,,,,,,,,,,32.89665183,1794.188122,0.8396516044,,5eadd54f-6795-4563-9e95-7c4f52b774df,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
89,2026-09-22,19:32:21.87,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,80.36818,-0.4435335294,-4.890959342,2206.234304,211.0035652,1:00,6.0338,1.93244,6.29614,-25.05886,17.70389,10.69488,3.53544,-1.69328,73.25488,-5.182027582,-2.869988007,0.470656676,-7.25585,9.82194,-1.57801,50,5.989,9.69156,-116.63373,-1.5832,-9.96905,22.46529,-18.67937,00d8cc85-0842-433d-8e58-cfc52770b852,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,80.08479,Pitching,25410021,,,,,,,,,,,,,,,,,,,,30.91615003,1892.772797,0.8579201192,,f250216e-462a-419d-abef-6fd0f481c990,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
90,2026-09-22,19:32:49.71,"Wells, Caden",1000511882,Right,,,,,,ChangeUp,Live,,72.98683,0.7042067053,-2.847278175,1526.678133,258.0214488,2:30,6.23933,1.71873,5.94282,-49.77342,2.6385,12.69332,2.74551,0.13361,66.93639,-8.627019871,-0.4528685278,0.5210584537,-7.69434,1.22228,-1.49927,50,6.26745,4.94352,-106.0985,-0.00132,-8.73198,18.89906,-30.78694,23d81836-c9ea-4f24-9756-ba32095c594a,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,72.33822,Pitching,25410021,,,,,,,,,,,,,,,,,,,,35.26226011,1246.560236,0.8165180393,,d6453258-da30-46ae-b9c9-b160cb26619e,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
91,2026-09-22,19:33:06.64,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,80.18009,-0.539096473,-3.909036901,2276.352413,213.7271319,1:00,6.16806,1.98873,6.14527,-25.91035,17.06753,11.43945,3.50961,-0.67524,73.36194,-5.419370347,-1.752199594,0.4718390869,-7.30463,9.43709,-1.69719,50,6.11356,7.6424,-116.50942,-1.8211,-10.0485,21.72814,-19.19205,192bf9e4-03ee-40e3-920b-e8cff2145a47,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,79.8841,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.93188298,2096.449391,0.9209687299,,6903f565-6dcd-4417-bc6a-abbf99e60fd9,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
92,2026-09-22,19:34:36.19,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,79.62511,-0.9285047086,-4.153706235,2186.448736,208.1143998,1:00,6.14777,1.87145,6.15882,-25.77371,17.98872,9.64842,3.13998,-1.16797,72.59815,-5.790146518,-2.33148425,0.4761262084,-6.45914,10.0732,-1.56123,50,6.064,8.13194,-115.62748,-2.58755,-8.71261,22.29466,-18.5865,ec68ecda-98f8-4098-9c4f-4c13967424e0,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,79.16481,Pitching,25410021,,,,,,,,,,,,,,,,,,,,35.96662514,1769.622493,0.8093592427,,7864c5e7-a00a-41ac-a759-6434aaf1881f,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
93,2026-09-22,19:34:50.75,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,80.24007,-1.304641348,-3.740404787,2207.503727,214.2578586,1:15,6.3224,1.69426,6.05311,-26.09771,17.30936,11.82382,2.93732,-0.78721,72.9034,-6.226964805,-1.50450262,0.4741891486,-7.55351,9.80157,-1.40996,50,6.20697,7.28379,-116.5106,-3.39438,-10.30079,23.50706,-18.80756,0c385e86-e1c6-4b71-bcf2-67b7642a28ca,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,79.48819,Pitching,25410021,,,,,,,,,,,,,,,,,,,,28.38393427,1942.12183,0.8797819033,,57894c0b-7dd5-4f42-80ae-7a2913e0eeb7,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
94,2026-09-22,19:35:07.00,"Wells, Caden",1000511882,Right,,,,,,ChangeUp,Live,,72.17285,-2.316797705,-3.414814654,1211.786699,253.2780554,2:30,6.19946,1.81811,5.64393,,,,,,,,,,-9.55156,3.21826,-1.53864,50,5.97149,5.80915,-104.77314,-5.59883,-10.63283,17.45909,-28.59146,a620489c-512d-4743-bce3-93040981ff1b,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,27.12107836,1078.544881,0.8900451554,,af319c84-7046-4b1c-8dc3-986dd0a928df,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
95,2026-09-22,19:35:27.29,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,79.36148,-2.015322278,-3.900873356,2274.658457,215.0596944,1:15,6.18144,1.76422,6.09925,-24.41795,19.81715,13.93307,2.2779,-0.6875,72.3015,-6.615116698,-1.26738393,0.4786906032,-8.72565,11.37434,-1.47157,50,6.01341,7.4698,-115.20111,-4.73891,-11.66469,22.4464,-16.96851,8def236d-35ef-41d2-a976-c77bdf847b59,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.74071,Pitching,25410021,,,,,,,,,,,,,,,,,,,,28.26672222,2003.411256,0.8807525587,,d4ee1e03-8ff3-4e4f-98bf-6401dc39c079,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
96,2026-09-22,19:35:46.13,"Wells, Caden",1000511882,Right,,,,,,Curveball,Live,,64.82351,1.980693377,-2.849019057,1974.004221,25.97034495,6:45,6.4316,1.59681,5.74058,-85.91444,-17.93244,-8.72001,1.11908,-1.78444,59.81819,-13.97708474,-4.495401985,0.593428447,3.74295,-10.33313,-1.35478,50,6.54479,4.88828,-94.04915,1.20872,3.28612,16.89564,-41.24602,6437d299-d80c-46ad-ba7c-1669caa75487,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,63.5164,Pitching,25410021,,,,,,,,,,,,,,,,,,,,21.34914065,1838.546742,0.9313793366,,27150a71-925d-4a65-a266-0f5a8b431d83,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
97,2026-09-22,19:36:04.83,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,80.62404,-0.7602235934,-4.029074617,2253.984084,223.0312232,1:30,6.18211,1.88474,6.14557,-28.14761,14.51516,13.6042,3.13232,-0.71025,73.57117,-6.067783071,-1.459147488,0.4701061365,-8.56592,8.12454,-1.58516,50,6.10965,7.86843,-117.10422,-2.34399,-11.85992,22.72016,-20.92525,5244ec4d-55e4-46f1-b5ab-135860f93be3,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,80.17857,Pitching,25410021,,,,,,,,,,,,,,,,,,,,30.09323685,1950.17095,0.8652106125,,73608284-399a-4f08-86c7-fe034cb9b639,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
98,2026-09-22,19:36:29.86,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,79.86871,-1.029986516,-3.009303184,2206.572397,215.9538673,1:15,6.22878,1.76874,6.1032,-28.09076,15.60911,11.35397,2.93409,-0.07023,72.54701,-6.336757696,-0.85690916,0.475785776,-7.10133,8.81594,-1.54361,50,6.13493,5.78654,-116.07052,-2.86988,-9.59908,23.58191,-20.25728,eb9214c9-2eb2-47bf-aaaa-c35c35f9f157,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,79.22145,Pitching,25410021,,,,,,,,,,,,,,,,,,,,25.34173687,1994.236148,0.9037710028,,4c2eb5c3-2ecd-461b-b679-a8bcf15a1cfc,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
99,2026-09-22,19:37:13.93,"Wells, Caden",1000511882,Right,,,,,,Curveball,Live,,63.97084,2.487309908,-1.990486241,1423.995174,35.43945284,7:15,6.48673,1.46045,5.59319,-80.49538,-10.36661,-7.34168,2.10369,-1.01033,58.6336,-12.50200441,-3.375237746,0.602725458,3.27141,-6.38987,-1.2853,50,6.64884,3.40302,-92.81752,2.09156,2.79926,16.37181,-37.6417,a2f47d12-1d65-4402-8087-c2c404252e2f,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,62.53666,Pitching,25410021,,,,,,,,,,,,,,,,,,,,20.73183455,1331.787912,0.9352474896,,268d622a-0f76-4925-82f3-8f651727f535,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
100,2026-09-22,19:37:30.62,"Wells, Caden",1000511882,Right,,,,,,Curveball,Live,,64.28366,2.588928145,-1.824264339,1475.557575,40.91370582,7:15,6.53347,1.48867,5.61383,-80.23515,-10.59991,-9.14274,2.26606,-0.9762,58.68883,-12.39010046,-3.552709644,0.6006008639,4.2799,-6.58857,-1.32734,50,6.70407,3.19029,-93.25071,2.28581,3.68188,17.02981,-37.84201,5f7a8daf-5dfe-4957-b6ef-2344d08d25a3,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,62.75788,Pitching,25410021,,,,,,,,,,,,,,,,,,,,20.9466735,1378.043233,0.9339135634,,abbd2366-fe87-4fb2-97fe-9f47fd4a389e,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
101,2026-09-22,19:37:49.64,"Wells, Caden",1000511882,Right,,,,,,Curveball,Live,,63.56919,2.775496207,-2.462781108,1850.297059,23.94432085,6:45,6.4868,1.4313,5.6621,-85.79166,-14.59603,-6.45958,1.92966,-1.4046,58.17554,-13.22683209,-3.684620981,0.6072927096,2.61983,-8.8196,-1.21929,50,6.66861,4.11655,-92.16629,2.44736,2.20027,16.71428,-39.5812,1f4738e4-0038-4aca-a402-31a486992f2f,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,62.06635,Pitching,25410021,,,,,,,,,,,,,,,,,,,,17.91288878,1760.604352,0.9515252394,,8863392e-1a95-4224-a1f3-61a4872d9dbb,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
102,2026-09-22,19:38:09.87,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,79.50882,0.7368238928,-4.226685307,2291.774396,218.8925762,1:15,6.19473,1.83457,6.11983,-29.43235,14.7529,11.97138,4.42502,-1.08191,71.96976,-4.835438854,-1.960457444,0.4784208164,-7.81586,7.8153,-1.51719,50,6.23589,8.19925,-115.40362,0.67812,-10.44224,23.34291,-21.73257,38b8c10a-9e1a-4133-ae1c-d0079feb8839,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.78511,Pitching,25410021,,,,,,,,,,,,,,,,,,,213.8599402,28.76480862,2008.97496,0.8766024104,1:15,1ea0e1f9-a24d-41ba-bc1e-942c6aac0461,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
103,2026-09-22,19:38:31.53,"Wells, Caden",1000511882,Right,,,,,,Curveball,Live,,64.08412,3.401399543,-0.9164204062,1359.393524,25.92304572,6:45,6.39861,1.5098,5.59718,-78.67666,-9.21125,-4.44394,3.02153,0.28393,58.77911,-11.2617388,-1.753051118,0.5998680095,2.09209,-5.996,-1.42856,50,6.6398,1.59561,-92.99853,3.61589,1.81022,15.50773,-37.36222,8b983811-af6a-494b-b21b-18ad3899ccfe,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,62.83455,Pitching,25410021,,,,,,,,,,,,,,,,,,,,16.75528057,1301.680194,0.9575447956,,5132cd70-3e7b-42aa-ab16-47a89f7b2312,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
104,2026-09-22,19:38:54.23,"Wells, Caden",1000511882,Right,,,,,,Curveball,Live,,62.82766,4.974713743,-0.7636273295,1780.853351,30.77447586,7:00,6.33615,1.49567,4.86816,-88.89585,-14.10979,-8.34043,3.64757,0.07804,57.36791,-11.39929665,-2.315104162,0.6224174256,4.10985,-8.95668,-1.4138,50,6.75361,1.43229,-90.86276,5.55191,3.38732,15.06937,-39.5561,13d418cd-b9e1-4590-92af-1f8e88e02bd7,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,60.55814,Pitching,25410021,,,,,,,,,,,,,,,,,,,,20.31235555,1670.109379,0.9378140978,,e6a0396b-34cd-4f13-a188-f467aaf19764,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
105,2026-09-22,19:39:11.25,"Wells, Caden",1000511882,Right,,,,,,Fastball,Live,,78.17098,0.07873053704,-4.70168448,2261.197511,221.8322958,1:30,6.08005,2.03103,6.23089,-31.99209,13.54813,12.20346,3.48692,-1.29874,70.92249,-5.979210823,-2.389654483,0.4857009525,-8.1064,7.38864,-1.68608,50,6.07006,9.00524,-113.42329,-0.69094,-10.4676,22.44395,-22.63327,c713250d-5abf-4d76-9127-fa19ba69a15c,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,77.60421,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.08195808,2030.930869,0.8981660641,,8a87ba75-f9a8-4220-b2e4-7488c318c346,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
106,2026-09-22,19:39:28.52,"Wells, Caden",1000511882,Right,,,,,,Curveball,Live,,64.35407,3.646144276,-1.97911997,1749.788554,35.83806725,7:15,6.25613,1.7343,,-88.58136,-15.38848,-11.07175,2.37354,-1.08476,58.87529,-12.44812066,-4.014668371,0.6157519756,4.99923,-9.06229,-1.50571,50,6.56947,3.54261,-93.04328,3.31304,4.3043,16.28116,-39.97661,b6ec093f-d859-458d-b55a-99e913bab106,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,10.78159295,1718.900234,0.9823473989,,32bde251-73e8-4b02-aa0e-1f1ac42b94d9,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
