PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
36,2026-09-21,18:58:22.84,"Ireland, Cameron",1000617587,Right,,,,,,Fastball,Live,,83.87137,-0.9494791912,-2.704812425,1932.460203,201.8997579,12:45,5.38721,2.61592,6.11065,-24.52138,14.67431,5.91602,2.46489,0.6064,76.93104,-5.560185369,-1.58956902,0.450599362,-3.95,8.23149,-2.41173,50,5.30148,5.59027,-122.01419,-2.7458,-5.96749,23.52271,-19.73826,38b3da65-3c40-4f62-91a0-f3c7ef9eff55,f03c7c77-3859-42c8-9c84-596496a8b201,83.64956,Pitching,25410021,,,,,,,,,,,,,,,,,,,195.3591122,31.40503314,1649.364496,0.853505026,12:30,19317dda-3f93-41cd-873f-ddb878a60317,c38eda68-21e7-4310-b8e7-a80a53e07454
37,2026-09-21,18:58:40.43,"Ireland, Cameron",1000617587,Right,,,,,,Splitter,Live,,74.83082,1.214357382,-0.7265185617,933.7620486,259.3550205,2:45,5.61163,2.47293,5.2835,-48.94586,1.6841,9.19646,2.67331,2.55709,69.09572,-7.827139614,0.9816440245,0.5121240361,-5.03929,0.56711,-2.41345,50,5.68677,1.10139,-108.84818,0.82319,-6.07531,18.23167,-31.49035,35e761a9-6931-4ee1-bfa7-80e4f0e2d364,f03c7c77-3859-42c8-9c84-596496a8b201,73.60021,Pitching,25410021,,,,,,,,,,,,,,,,,,,,33.5352281,778.3339082,0.833546308,,c12dfb25-31e0-4540-af82-0a1d0ce9062c,c38eda68-21e7-4310-b8e7-a80a53e07454
38,2026-09-21,18:59:00.58,"Ireland, Cameron",1000617587,Right,,,,,,Splitter,Live,,73.70251,-1.215996897,-4.128417026,884.021598,232.0800086,1:45,5.42099,2.31712,5.61789,-48.49438,3.05643,3.98014,0.24199,-1.21021,68.77921,-10.13451194,-3.389653011,0.5167602965,-3.15359,1.933,-1.96739,50,5.28587,7.6125,-107.03024,-3.65309,-3.69422,16.76544,-29.90967,63528fcb-11b0-42a0-987a-5395ca8879bd,f03c7c77-3859-42c8-9c84-596496a8b201,72.93989,Pitching,25410021,,,,,,,,,,,,,,,,,,,,33.46755822,737.4492292,0.8341982038,,051f9a7d-b9e2-4893-80a3-60135714284b,c38eda68-21e7-4310-b8e7-a80a53e07454
39,2026-09-21,18:59:17.14,"Ireland, Cameron",1000617587,Right,,,,,,Splitter,Live,,72.60357,1.992813208,-3.536928009,850.9552992,253.0045888,2:30,5.58293,2.36153,5.37152,-52.09662,1.60517,5.44363,3.11398,-0.50465,67.10216,-7.628724553,-2.528413412,0.5274311853,-3.78252,0.33706,-2.04846,50,5.72503,6.35747,-105.41249,2.16249,-4.28889,16.62329,-31.79187,3e372256-6fdf-4ce9-8b81-bac334bd5c32,f03c7c77-3859-42c8-9c84-596496a8b201,71.46418,Pitching,25410021,,,,,,,,,,,,,,,,,,,,35.35421129,694.0310374,0.8155904759,,1f341959-ede9-4b02-9794-019eeac44d36,c38eda68-21e7-4310-b8e7-a80a53e07454
40,2026-09-21,18:59:36.13,"Ireland, Cameron",1000617587,Right,,,,,,Slider,Live,,74.29067,3.869161103,-0.9483334099,2195.917798,28.0902354,7:00,5.36839,2.6635,5.24515,-58.50481,-6.81089,-3.60658,4.13461,1.47179,68.28689,-6.951096318,-1.617697355,0.5174771178,1.64665,-4.61608,-2.5739,50,5.68087,1.89372,-107.82241,5.52626,1.94665,18.00671,-37.63112,7a5caf8a-318e-4209-a937-ad438e9cd107,f03c7c77-3859-42c8-9c84-596496a8b201,72.83885,Pitching,25410021,,,,,,,,,,,,,,,,,,,33.5668272,55.44588996,1245.490072,0.5671842877,7:00,ceb0a78b-0917-42ff-bf68-b2fcd84f8ee1,c38eda68-21e7-4310-b8e7-a80a53e07454
41,2026-09-21,18:59:53.33,"Ireland, Cameron",1000617587,Right,,,,,,Slider,Live,,74.67545,0.1596655527,-4.475172523,2144.636605,50.35714349,7:45,5.25129,2.76644,5.03338,-58.54642,-6.66915,-8.02367,0.5235,-2.13235,69.25877,-10.51948973,-5.950750134,0.5183939701,2.9427,-3.53409,-2.33241,50,5.22068,8.72116,-108.23369,-1.5229,3.48828,19.01167,-36.36337,8afc0ec4-e63d-4298-b432-776f2108a925,f03c7c77-3859-42c8-9c84-596496a8b201,72.71003,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,388d7f88-962f-458a-a1be-8999c8961256,c38eda68-21e7-4310-b8e7-a80a53e07454
42,2026-09-21,19:00:11.87,"Ireland, Cameron",1000617587,Right,,,,,,Slider,Live,,72.24704,4.416281261,0.402952916,2160.018562,39.20890582,7:15,5.43694,2.64385,5.12431,-63.72041,-8.95974,-7.24783,4.29425,2.41934,66.66951,-7.315154253,-0.9370124115,0.5326056594,3.89727,-5.81238,-2.67609,50,5.80319,-0.51966,-104.81334,6.18302,4.3729,16.28216,-38.69578,ad0f7695-87e1-41dd-9808-7151b3dec664,f03c7c77-3859-42c8-9c84-596496a8b201,70.76988,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,68a7b1e8-9602-458f-9206-d33c0748af0a,c38eda68-21e7-4310-b8e7-a80a53e07454
43,2026-09-21,19:00:27.30,"Ireland, Cameron",1000617587,Right,,,,,,Slider,Live,,72.14479,2.71323141,-1.288559139,2164.643242,24.00242559,6:45,5.40385,2.49019,5.22529,-64.39255,-9.84093,-4.35999,2.59074,0.91544,67.00158,-9.129907957,-2.095621273,0.5315880503,1.96321,-5.86426,-2.36835,50,5.60616,2.48718,-104.84616,3.06722,2.20302,16.38087,-38.75463,ace5ffa1-9f68-4103-8ebd-8e935a42e5cc,f03c7c77-3859-42c8-9c84-596496a8b201,70.90535,Pitching,25410021,,,,,,,,,,,,,,,,,,,32.96780918,49.20372573,1414.315938,0.653371378,7:00,402dacfa-0869-46de-b7d4-dbb689a488a4,c38eda68-21e7-4310-b8e7-a80a53e07454
44,2026-09-21,19:00:51.66,"Ireland, Cameron",1000617587,Right,,,,,,Curveball,Live,,72.50984,-0.1652082973,-1.610814487,2144.895485,30.41713487,7:00,5.57429,2.4155,5.31149,,,,,,,,,,3.90753,-7.42216,-2.26374,50,5.51064,3.20403,-105.39617,-2.2909,4.37864,18.54825,-40.49106,46010006-7101-4553-a064-1230a449a9ef,f03c7c77-3859-42c8-9c84-596496a8b201,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,39.3088935,1659.595479,0.7737418864,,c8692fe6-7c1a-4610-aebb-da3760320dae,c38eda68-21e7-4310-b8e7-a80a53e07454
45,2026-09-21,19:01:14.22,"Ireland, Cameron",1000617587,Right,,,,,,Curveball,Live,,70.69194,1.625928718,-1.305812235,2159.445997,26.79913551,7:00,5.59745,2.38942,5.30467,-72.3352,-15.04146,-7.57496,1.0964,0.53233,65.39682,-11.70950438,-2.719338621,0.544784794,3.62076,-8.43768,-2.26563,50,5.69343,2.55535,-102.70703,0.87092,3.8438,17.98755,-41.1315,e7b034fa-9120-4c85-a3f8-829401ac26b4,f03c7c77-3859-42c8-9c84-596496a8b201,69.18776,Pitching,25410021,,,,,,,,,,,,,,,,,,,,35.50625803,1757.901521,0.8140520873,,c4872745-ddc5-44bc-b5f8-0b74bb25782d,c38eda68-21e7-4310-b8e7-a80a53e07454
46,2026-09-21,19:01:34.99,"Ireland, Cameron",1000617587,Right,,,,,,Curveball,Live,,69.81417,0.3426175345,-2.407548862,2108.503019,29.61512064,7:00,5.39115,2.39471,,,,,,,,,,,4.10407,-8.60657,-2.13079,50,5.35472,4.55334,-101.24979,-1.83436,4.22953,17.64704,-41.04372,627b7a2a-3490-41e9-b26e-5d5b307d9a47,f03c7c77-3859-42c8-9c84-596496a8b201,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,29.21974077,1840.204313,0.8727539376,,d33f9cb0-30c8-4d76-ac36-788cb3fcf305,c38eda68-21e7-4310-b8e7-a80a53e07454
47,2026-09-21,19:02:02.16,"Ireland, Cameron",1000617587,Right,,,,,,Fastball,Live,,82.44943,0.2435790619,-2.69429358,2046.400241,226.553687,1:30,5.40094,2.64777,5.82349,-31.78407,8.9724,9.52103,2.97894,0.9349,76.08529,-5.686135065,-0.9140232623,0.4594832462,-5.79133,4.75535,-2.43343,50,5.40192,5.35356,-119.9657,-0.4639,-8.51596,21.2467,-25.18146,1bfe5bf5-a0a8-49f8-a642-fa5b009fa732,f03c7c77-3859-42c8-9c84-596496a8b201,82.03224,Pitching,25410021,,,,,,,,,,,,,,,,,,,201.0384303,41.21124729,1539.477417,0.7522855922,12:45,fa161500-f39e-4d94-b290-251fe610a1f6,c38eda68-21e7-4310-b8e7-a80a53e07454
48,2026-09-21,19:02:16.18,"Ireland, Cameron",1000617587,Right,,,,,,Fastball,Live,,82.81643,-1.415014263,-3.00300269,1972.184822,217.9620369,1:15,5.36612,2.46835,5.96591,-27.98692,12.27148,9.60121,1.72002,0.48196,76.46053,-6.640942903,-1.202773383,0.456667055,-5.95014,6.98572,-2.23595,50,5.23827,6.03092,-120.44743,-3.81824,-8.8099,21.66822,-21.83084,9de8ec12-6034-4df5-809c-65ab0f507214,f03c7c77-3859-42c8-9c84-596496a8b201,82.53812,Pitching,25410021,,,,,,,,,,,,,,,,,,,198.3363309,41.11491435,1485.828759,0.753392249,12:30,f025b222-d1dc-4b4f-9a1f-bb2a7e02cb4b,c38eda68-21e7-4310-b8e7-a80a53e07454
49,2026-09-21,19:02:29.28,"Ireland, Cameron",1000617587,Right,,,,,,Fastball,Live,,82.0999,1.073139473,-1.364082348,2015.858587,231.4456855,1:45,5.27167,2.69469,5.82622,-31.04838,10.08013,12.69934,3.68218,2.48483,75.54149,-4.733278307,1.015378993,0.4615756066,-7.17488,5.13741,-2.59097,50,5.34079,2.45895,-119.5172,1.29321,-10.44823,21.57595,-24.69283,cd40c627-0916-4ac7-ae2c-f132105fcc97,f03c7c77-3859-42c8-9c84-596496a8b201,81.66038,Pitching,25410021,,,,,,,,,,,,,,,,,,,209.0811683,41.64176579,1506.479187,0.7473139224,1:00,32915c57-ebd8-4fa2-ad1a-5880541b497d,c38eda68-21e7-4310-b8e7-a80a53e07454
