PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
81,2026-09-21,19:37:12.00,"Garrett, Walter",1000500484,Left,,,,,,ChangeUp,Warmup,,77.57492,0.1014384612,3.030357434,1579.084591,112.4312565,9:45,6.06862,-2.82867,5.57746,-40.85125,6.15723,-15.03483,2.75921,-1.24909,70.99677,-7.5126516,0.2148794611,0.4934685508,8.89268,3.25702,2.57788,50,6.05091,-5.51882,-112.70202,-1.01614,11.40421,21.04132,-27.99716,b65a6e8c-6d2e-4b6c-878b-da08e0d5cf21,1ba7cfda-704c-4a99-b2db-42590f79c0dc,76.38266,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-29.09074392,1379.884299,0.8738507787,,e807a6d8-150f-4544-96d8-d35a3adf8b22,812b95f8-0936-47e4-9968-6b91dd79e813
82,2026-09-21,19:37:24.53,"Garrett, Walter",1000500484,Left,,,,,,,Warmup,,78.6306,-1.242050024,5.14624587,1459.275269,117.6585949,10:00,5.98599,-2.61385,5.56634,-41.36237,4.66945,-8.98365,1.37414,1.4572,72.1507,-8.909544956,3.472336636,0.4883154171,6.26781,2.8476,2.17547,50,5.85173,-9.98783,-113.90721,-3.72644,8.21213,21.46303,-28.4431,9889238d-6bd7-49a6-8a6f-a7b93fe9a878,1ba7cfda-704c-4a99-b2db-42590f79c0dc,77.18871,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-22.55771248,1347.631367,0.9234935973,,3144b837-0d01-4d59-a099-7eef4f07cee9,812b95f8-0936-47e4-9968-6b91dd79e813
83,2026-09-21,19:37:45.51,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Warmup,,82.48351,1.317624459,1.999856921,2028.034261,147.7047761,11:00,6.02262,-2.44748,5.39293,-30.32718,11.45334,-7.26738,4.73101,-1.17837,75.18018,-4.334938643,0.643802902,0.4652199431,4.41634,5.69831,2.27423,50,6.11912,-3.9484,-119.87358,1.76828,6.41666,23.49056,-23.89477,63b1e82c-bf7b-4696-b172-e0bb520edb1c,1ba7cfda-704c-4a99-b2db-42590f79c0dc,81.02069,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-29.28527757,1768.841327,0.8721949929,,4c55b8f2-2882-4858-b3fb-fa6da5cff22f,812b95f8-0936-47e4-9968-6b91dd79e813
84,2026-09-21,19:37:51.94,"Garrett, Walter",1000500484,Left,,,,,,,Live,,49.78968,6.537194666,6.620846654,1257.786238,143.2046618,10:45,7.17865,-0.12559,-2.64462,-103.06962,64.45008,-48.80164,5.71047,2.97239,41.97316,-10.73423638,-1.623556826,0.9315460854,23.44413,23.70801,-1.23899,50,8.35487,-6.35959,-69.75666,4.37821,10.81917,12.45999,-21.2331,b9b75c58-3085-47b4-9c53-33e996735a50,1ba7cfda-704c-4a99-b2db-42590f79c0dc,40.46224,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,0220ede6-091e-46b6-bfd0-c199a6bc9cd5,812b95f8-0936-47e4-9968-6b91dd79e813
85,2026-09-21,19:38:20.24,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,86.27376,0.295113747,4.886206548,2053.729694,139.9397507,10:45,6.00873,-2.70271,5.78376,-24.44578,13.16192,-11.13858,4.24711,0.92542,79.02062,-4.272401267,2.808220211,0.4413770409,7.26947,6.98479,2.30635,50,6.01837,-10.34272,-125.16858,-0.13789,11.58952,24.10015,-21.03838,7acd0481-e574-45f0-8b34-63b88c38b7d7,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.39737,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-27.66024417,1819.021153,0.8857159526,,09a23a6c-c919-466b-baf7-d96bcefe1622,812b95f8-0936-47e4-9968-6b91dd79e813
86,2026-09-21,19:38:34.38,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,86.9533,-0.678631693,-0.7004127996,2072.890794,139.1594798,10:45,6.10011,-2.32494,5.58351,-23.33454,14.15716,-12.26623,3.52184,-4.00116,79.01314,-5.044835181,-3.003357308,0.4406958583,6.34518,7.77215,2.39292,50,6.02689,1.9532,-126.43817,-2.27292,10.18705,27.76187,-19.69602,e0b092f7-e933-476e-a506-43f5cbc05c70,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.52937,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-17.49538118,1977.00133,0.9537411887,,92f18cfb-181f-43c4-96bf-9926197c1b5e,812b95f8-0936-47e4-9968-6b91dd79e813
87,2026-09-21,19:38:57.36,"Garrett, Walter",1000500484,Left,,,,,,Slider,Live,,75.19612,2.570618376,0.6034528287,2009.6449,182.6766701,12:00,5.93891,-2.635,5.62346,-48.10501,2.52766,0.12003,4.33037,-2.06194,67.66313,-6.496501009,0.6261491026,0.512137787,0.13663,0.49957,2.58357,50,6.1276,-1.15319,-109.16569,3.54248,0.16177,22.60015,-31.58258,6b872c31-fdd2-4ef2-afd5-e3a02614ab2f,1ba7cfda-704c-4a99-b2db-42590f79c0dc,73.59824,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-78.52136844,399.9242746,0.199002458,,f4af32ae-60b0-4826-8eb4-7f1453ba3422,812b95f8-0936-47e4-9968-6b91dd79e813
88,2026-09-21,19:39:14.65,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,85.42267,1.199186331,2.304504858,1987.116866,146.1743623,10:45,6.07653,-2.34419,5.56599,-24.6653,14.10916,-9.48702,5.14224,-0.98113,77.63828,-3.419255559,0.5272802568,0.4481715556,5.72555,7.18242,2.15185,50,6.16384,-4.68434,-124.14258,1.79084,8.90434,25.65058,-21.004,0a0eb8df-ee57-4c4a-843d-e063b0051147,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.1027,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-15.65852656,1913.369729,0.9628873678,,a7cc82c2-0f27-4bb9-9aff-e6f11c097a56,812b95f8-0936-47e4-9968-6b91dd79e813
89,2026-09-21,19:39:40.85,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,86.27467,1.826202828,2.47848571,1881.752707,137.7505113,10:30,5.95602,-2.68827,5.89309,-25.49396,12.04894,-10.9912,5.52899,-1.30193,78.42693,-2.974606353,0.4080647585,0.4409966773,6.6426,5.98003,2.49522,50,6.08838,-5.08329,-125.4005,3.20264,10.5467,26.044,-22.67934,1fc246ac-6551-4252-bc21-bfc1eb93fe26,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.47103,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-20.63757222,1760.998023,0.9358286112,,8783db03-a566-40d6-803e-77200e34a6be,812b95f8-0936-47e4-9968-6b91dd79e813
90,2026-09-21,19:39:46.47,"Garrett, Walter",1000500484,Left,,,,,,,Live,,44.40562,7.63563139,9.800758243,1031.588738,144.6867771,10:45,7.11533,-3.52695,6.92008,-107.23936,49.90159,-36.23763,5.2752,2.46389,36.54913,-13.74077599,2.522937739,0.9022275583,27.05143,23.77221,2.92064,50,7.56704,-10.44262,-62.88185,7.3125,9.63819,12.84367,-23.70422,692efa99-4af0-40f5-b4d0-1317ea55ceb1,1ba7cfda-704c-4a99-b2db-42590f79c0dc,41.77709,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,4235c1f5-0a87-4c90-91ec-0f279fdcaee7,812b95f8-0936-47e4-9968-6b91dd79e813
91,2026-09-21,19:40:05.06,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,83.65151,0.8343976533,1.568166438,1786.630319,152.2536163,11:00,6.02926,-2.48654,5.69369,-29.23817,11.00777,-5.81102,4.37059,-1.5092,76.08788,-4.65264359,0.4758667676,0.4565963406,3.57454,5.65823,2.35859,50,6.08118,-3.14751,-121.64698,0.85278,5.32941,24.98031,-23.73799,910a7395-3f8f-4b6f-abc6-72b58591b515,1ba7cfda-704c-4a99-b2db-42590f79c0dc,82.5509,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-20.57344944,1672.683463,0.9362224768,,63e2871e-f0b8-4bb1-b40f-80bc768ae695,812b95f8-0936-47e4-9968-6b91dd79e813
92,2026-09-21,19:40:27.88,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,83.47646,-0.572521792,1.434574171,1813.720351,150.684602,11:00,6.14965,-2.30749,5.73872,-26.12797,14.14006,-7.95986,3.43911,-1.63492,76.16826,-5.468544037,-0.06171262108,0.4567216378,4.68497,7.75507,2.19313,50,6.08616,-2.79272,-121.43145,-2.02893,6.97309,24.48472,-20.63144,cb03fbb9-a678-4280-8df6-a126ab13e1c1,1ba7cfda-704c-4a99-b2db-42590f79c0dc,82.52825,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-9.54375892,1788.617121,0.9861592609,,ec0467af-22fe-471c-b32a-5252b673e80e,812b95f8-0936-47e4-9968-6b91dd79e813
93,2026-09-21,19:40:44.63,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,85.60853,0.2956913391,3.859119527,1932.387987,147.3036426,11:00,6.09677,-2.17533,5.78838,-25.23477,13.04851,-8.41717,4.26954,0.71824,78.07414,-4.434778364,2.28152841,0.44532384,5.60879,6.93012,1.86263,50,6.10603,-8.11942,-124.32357,-0.15738,8.77011,25.14437,-21.33788,2f00216b-6785-4b84-9c83-55633b4805df,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.64051,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-23.27903953,1775.074256,0.918591022,,be226593-5744-47a9-9672-818be59e2fed,812b95f8-0936-47e4-9968-6b91dd79e813
94,2026-09-21,19:41:16.19,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,87.00507,-0.9804215341,3.230664284,2035.536194,144.7047513,10:45,5.97155,-2.51418,5.81201,-21.24039,16.02427,-11.37447,3.28844,-0.4552,78.79133,-4.979348951,1.086164923,0.4393594851,7.11622,8.9366,2.25634,50,5.8787,-6.76929,-126.35311,-2.84321,11.39855,27.95467,-17.85965,1b2cd410-7b5d-453b-8107-d32e1bece3fc,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.78952,Pitching,25410021,,,,,,,,,,,,,,,,,,,,0.1325519452,2035.530747,0.9999973239,,f6730633-1566-49dd-b7d9-bf0d7c0534ee,812b95f8-0936-47e4-9968-6b91dd79e813
95,2026-09-21,19:41:34.25,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,87.03164,0.8627018818,3.041466934,1941.941312,145.5850023,10:45,5.94958,-2.76329,5.81967,-23.19542,13.8593,-9.53373,4.81979,-0.72775,79.04486,-3.500908464,1.247945825,0.4381200938,6.01911,7.21263,2.5203,50,6.00646,-6.41431,-126.46239,1.1647,9.70462,26.84987,-20.54511,53d8abe8-75be-49bf-bc3d-3450811943c9,1ba7cfda-704c-4a99-b2db-42590f79c0dc,86.03221,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-19.50852877,1830.457941,0.9425917918,,267cc6c9-8d92-4a4f-b803-d6ff5e4700cd,812b95f8-0936-47e4-9968-6b91dd79e813
96,2026-09-21,19:41:50.24,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,84.69411,-0.8286400854,1.573407726,1768.264058,130.6419007,10:15,5.97271,-2.66043,6.11483,-27.0457,11.78164,-13.76066,2.95252,-2.35224,76.82456,-5.945993474,-1.040974669,0.4484770788,7.9894,6.67969,2.54717,50,5.8952,-2.97992,-123.20114,-2.57697,12.1442,26.9955,-22.02066,9ca1cdb2-78d7-4c18-aa5c-02dcfc404e40,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.04541,Pitching,25410021,,,,,,,,,,,,,,,,,,,,0.4891623054,1768.199615,0.9999635558,,c7a202a0-898c-4086-8f57-808009da7c62,812b95f8-0936-47e4-9968-6b91dd79e813
97,2026-09-21,19:41:55.94,"Garrett, Walter",1000500484,Left,,,,,,,Live,,43.5456,6.484127302,2.511342214,1093.913117,155.3874471,11:15,7.18117,1.32213,12.57442,-72.9162,40.84562,-18.69524,6.39573,1.80399,39.90471,-9.102168806,-1.512313306,0.7676613528,13.85997,26.48477,-1.22827,50,6.93402,-2.96386,-63.63685,7.91353,5.6089,7.33081,-21.4561,32a5025b-3da2-483d-9fba-7949c7a347af,1ba7cfda-704c-4a99-b2db-42590f79c0dc,49.10035,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,a4bbf840-0deb-4964-b4ad-d701a5622f25,812b95f8-0936-47e4-9968-6b91dd79e813
98,2026-09-21,19:42:27.22,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,85.98418,-0.03766923231,3.94613502,1856.496672,151.90459,11:00,5.96735,-2.53436,6.01191,-22.96951,15.1218,-8.10872,4.01825,0.4508,77.43159,-4.389909389,2.410148753,0.4442059408,5.67514,8.23255,2.22924,50,5.95195,-8.36295,-124.78891,-0.77697,8.8179,28.54106,-19.38252,72f84185-0d84-49c4-b0d5-bb999def9b01,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.85352,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-16.23403695,1782.474028,0.9601277797,,6c2e29bf-1490-49ea-ac78-a1f25e2d25e4,812b95f8-0936-47e4-9968-6b91dd79e813
99,2026-09-21,19:42:50.17,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,86.93208,-0.5041246846,3.140572159,1965.655912,148.660085,11:00,5.96991,-2.52383,5.7814,-22.82804,14.58663,-8.91216,3.59788,-0.342,78.60039,-4.803870381,1.460050256,0.4402428913,5.7738,8.01353,2.27031,50,5.91475,-6.64196,-126.25016,-1.84297,9.21746,28.31533,-19.38103,246a3180-548c-4a92-9d33-b9cffa5d19ab,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.61737,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-17.69707134,1872.635217,0.9526770206,,fb23fbf6-0cc3-480a-95a8-ac9bd319d1de,812b95f8-0936-47e4-9968-6b91dd79e813
100,2026-09-21,19:43:10.34,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,86.70764,0.205858854,1.579689168,1767.24548,152.9592702,11:00,6.01423,-2.36206,5.75285,-24.14563,13.41018,-6.86374,4.19378,-1.46334,78.42685,-4.343505592,0.2844576213,0.441072484,4.18128,7.15214,2.23532,50,6.01675,-3.25617,-126.06556,-0.32236,6.6572,28.17627,-20.78683,87d0bfad-0214-4a22-9d71-1a36a7c58a0f,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.45634,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-18.50886426,1675.833919,0.9482745535,,f533b1d1-c7b0-4396-be83-ff9a81d11f55,812b95f8-0936-47e4-9968-6b91dd79e813
101,2026-09-21,19:43:36.76,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,86.26091,-2.011135483,3.474324746,1990.516603,151.6695276,11:00,6.06341,-2.5402,5.83706,-22.47325,15.5794,-8.41708,2.31748,-0.00897,77.99101,-6.240661759,1.884930885,0.4439804499,5.6419,9.04824,2.26208,50,5.88634,-7.33463,-125.15635,-5.10778,8.83406,28.28555,-18.00636,b0dfdb12-34ad-46c5-98b8-af7af9913a28,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.89662,Pitching,25410021,,,,,,,,,,,,,,,,,,,,0.666313101,1990.382003,0.9999323798,,af221006-f882-42a4-9c81-288d65dc48cb,812b95f8-0936-47e4-9968-6b91dd79e813
102,2026-09-21,19:43:55.53,"Garrett, Walter",1000500484,Left,,,,,,Slider,Live,,78.67437,1.872124934,2.344306009,,,,5.87942,-2.47387,5.82969,-43.17106,2.24969,4.22307,4.02392,0.05813,71.67064,-6.237089183,3.139288068,0.4850634695,-1.57691,0.65367,2.28025,50,6.00686,-4.80169,-114.31723,2.49573,-2.07208,22.45687,-31.31512,4ab0e82f-3f08-450e-bc69-be26737d6fb2,1ba7cfda-704c-4a99-b2db-42590f79c0dc,77.7062,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,a2e499f0-182a-4b4f-af7c-34a0f2d7d30b,812b95f8-0936-47e4-9968-6b91dd79e813
103,2026-09-21,19:44:32.25,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,87.3825,-3.249022623,3.022688212,1938.370178,139.7772143,10:45,6.05395,-2.3207,5.76354,-22.14774,14.86275,-12.56171,1.17735,-0.55203,79.59699,-7.387757932,0.6589589736,0.4378585295,7.65051,8.95636,2.07822,50,5.77144,-6.28704,-126.75611,-7.92195,12.36874,27.43234,-17.69411,caa63807-b6db-42aa-a1c1-506665063c98,1ba7cfda-704c-4a99-b2db-42590f79c0dc,86.0836,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-23.29255968,1780.388625,0.9184977384,,0cb61f5b-a943-4bb9-8449-593939334f53,812b95f8-0936-47e4-9968-6b91dd79e813
104,2026-09-21,19:44:52.27,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,85.68223,-2.172080166,1.66151201,1973.022372,142.2053434,10:45,6.0133,-2.42668,5.78828,-23.79697,14.28948,-11.09378,2.00804,-1.80527,78.55377,-6.614755797,-0.4220684228,0.444177562,6.42109,8.27999,2.29669,50,5.82031,-3.26081,-124.58421,-5.48444,10.09534,24.94954,-19.15613,9545fa2d-793c-4ff1-8365-40dfee881d59,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.85894,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-19.44755818,1860.454784,0.9429466238,,5b2fe93e-c56f-43d4-bd7b-0c23c9e2ab24,812b95f8-0936-47e4-9968-6b91dd79e813
105,2026-09-21,19:45:10.40,"Garrett, Walter",1000500484,Left,,,,,,Fastball,Live,,85.5493,-1.882696168,4.295346102,2008.856398,150.1879749,11:00,6.09966,-2.30121,5.83558,-22.50656,15.94789,-9.16414,2.46891,0.93438,77.94075,-6.100110164,2.574933607,0.4463182947,6.18402,9.13971,1.95634,50,5.93275,-9.03303,-124.0875,-4.79529,9.60294,25.76917,-17.98133,49477943-e75a-4ed2-892c-d1a051cc3adb,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.45192,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-30.16220447,1736.870167,0.8646064342,,3eb40e8f-e1f3-4bd8-9e4d-15cbdd95be00,812b95f8-0936-47e4-9968-6b91dd79e813
106,2026-09-21,19:45:28.30,"Garrett, Walter",1000500484,Left,,,,,,Slider,Live,,78.71003,0.1772488508,2.824931796,2172.956413,231.5381949,1:45,5.86439,-2.51393,5.69971,-42.56817,3.40728,4.3421,2.48239,0.48203,71.35379,-7.807963006,3.643435221,0.488016386,-1.41608,1.77473,2.27447,50,5.85322,-5.76645,-114.28711,-0.89137,-1.84268,24.23705,-29.86467,e1973133-814f-4ca9-95eb-d4e36868c5c2,1ba7cfda-704c-4a99-b2db-42590f79c0dc,77.23601,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,02222daa-1a48-4255-a6fd-7d03dd3563dd,812b95f8-0936-47e4-9968-6b91dd79e813
107,2026-09-21,19:46:04.80,"Strouse, Ryan",1000616393,Right,,,,,,,Warmup,,84.23078,-3.050823254,-3.771038848,2016.70481,206.0617001,12:45,6.67666,1.61787,6.01264,-20.72256,18.7291,9.16701,2.11519,-1.11613,76.76251,-6.940981588,-2.041882098,0.4520682757,-6.07816,11.05469,-1.32719,50,6.42574,7.77922,-122.17302,-7.14383,-9.13919,25.23364,-15.55208,1f154b3c-b46d-499c-b4f2-ddab376ea606,1ba7cfda-704c-4a99-b2db-42590f79c0dc,83.37776,Pitching,25410021,,,,,,,,,,,,,,,,,,,,18.05941373,1917.352987,0.9507355651,,f126086a-63a8-4d10-bb84-5b11ef8be77e,812b95f8-0936-47e4-9968-6b91dd79e813
108,2026-09-21,19:46:15.37,"Strouse, Ryan",1000616393,Right,,,,,,,Warmup,,84.51568,-0.2022796693,-0.7364186739,1948.709421,221.0164527,1:15,6.57808,1.61243,5.94142,-25.72003,13.24305,11.54738,4.24712,1.89166,77.11205,-5.041787435,1.442575065,0.4492603149,-6.45665,7.21977,-1.56034,50,6.54752,1.22927,-123.01509,-1.21818,-9.85923,25.19902,-21.14953,b536aa6e-da91-42d1-b399-ccd3080f9b45,1ba7cfda-704c-4a99-b2db-42590f79c0dc,83.89888,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.99115437,1793.914011,0.9205651656,,e3aa8885-2263-4fe2-871a-5e378b06e242,812b95f8-0936-47e4-9968-6b91dd79e813
109,2026-09-21,19:46:25.85,"Strouse, Ryan",1000616393,Right,,,,,,,Warmup,,78.8561,-2.077621833,-1.769986022,1504.73827,221.4225318,1:30,6.5948,2.09638,5.62965,-32.22438,12.68147,11.20903,1.9694,1.37868,73.07989,-8.037970044,0.3205833247,0.4823062554,-6.42414,7.28736,-1.9531,50,6.39742,3.20476,-114.70029,-5.13958,-8.63299,19.47989,-22.38104,4412b101-879c-4c46-9ec4-35c4379220c3,1ba7cfda-704c-4a99-b2db-42590f79c0dc,78.15043,Pitching,25410021,,,,,,,,,,,,,,,,,,,,15.98463154,1446.558461,0.9613355956,,36e4a807-7d77-408f-a10a-c27257180f30,812b95f8-0936-47e4-9968-6b91dd79e813
110,2026-09-21,19:46:42.10,"Strouse, Ryan",1000616393,Right,,,,,,,Warmup,,78.53266,-1.269847768,-3.766872747,1579.273523,246.4084049,2:15,6.56976,1.71404,5.85966,-38.77063,6.44119,14.81452,2.15656,-0.55554,72.42802,-8.491486653,-0.9894496237,0.4839465587,-8.98929,3.80967,-1.41726,50,6.44406,7.08369,-114.07875,-3.65214,-11.88339,20.36703,-27.13786,4f4c63bf-eb16-4082-8c73-86e5e1ade72d,1ba7cfda-704c-4a99-b2db-42590f79c0dc,77.88554,Pitching,25410021,,,,,,,,,,,,,,,,,,,,11.73738693,1546.251354,0.9790902784,,75646bb9-97bc-48f4-92be-0baf6d09545c,812b95f8-0936-47e4-9968-6b91dd79e813
111,2026-09-21,19:46:51.72,"Strouse, Ryan",1000616393,Right,,,,,,,Warmup,,76.72313,2.708315948,1.108124295,1569.3767,36.10861872,7:15,6.58581,1.61041,5.33212,-55.54349,-7.41568,-5.37145,4.50026,2.20246,70.78714,-7.566488959,0.1100859041,0.4993090627,3.12506,-4.62281,-1.70652,50,6.7907,-1.9911,-111.5056,3.56192,3.9575,18.95337,-38.02827,8712d2f8-2b8b-426a-899d-461c751c8f0f,1ba7cfda-704c-4a99-b2db-42590f79c0dc,75.48919,Pitching,25410021,,,,,,,,,,,,,,,,,,,20.0986147,43.6470128,1135.610028,0.7236057655,6:45,3a67cbb5-2a0a-4e0f-ad5f-72439a4f87a6,812b95f8-0936-47e4-9968-6b91dd79e813
112,2026-09-21,19:47:05.04,"Strouse, Ryan",1000616393,Right,,,,,,,Warmup,,77.36618,-1.489662737,-2.787125571,1411.501239,13.31228351,6:30,6.66201,1.47549,5.63458,-55.74795,-8.43087,-1.98663,0.62479,-1.29204,71.57929,-11.78339239,-3.159541519,0.4950856929,0.2364,-4.07037,-1.23744,50,6.50015,5.52861,-112.36743,-4.55975,0.30031,21.57901,-37.34492,59082a19-df8d-431f-96d1-6854241328f2,1ba7cfda-704c-4a99-b2db-42590f79c0dc,76.13316,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,ed8960e9-eec9-4295-a622-861a7d50a027,812b95f8-0936-47e4-9968-6b91dd79e813
113,2026-09-21,19:47:19.63,"Strouse, Ryan",1000616393,Right,,,,,,,Warmup,,84.45554,-0.6561985844,-2.254245463,1975.156523,214.4724355,1:15,6.58574,1.6098,5.98165,-18.38747,20.6902,14.23339,4.4448,0.70565,76.75534,-4.125293313,0.4351473181,0.4499204711,-8.3727,11.40227,-1.43985,50,6.5238,4.40574,-122.82879,-1.96252,-12.72366,25.52568,-14.84648,3a1f473c-0508-4fad-9f15-94372d7bab07,1ba7cfda-704c-4a99-b2db-42590f79c0dc,83.77578,Pitching,25410021,,,,,,,,,,,,,,,,,,,213.5520787,14.2687479,1914.223563,0.9691503134,1:00,9b7ce432-db63-49fe-ba43-2c62ee27edc5,812b95f8-0936-47e4-9968-6b91dd79e813
114,2026-09-21,19:47:24.98,"Strouse, Ryan",1000616393,Right,,,,,,,Warmup,,45.62715,1.914934713,5.256035346,1299.835633,,,8.26663,2.6356,,,,,1.23764,5.72937,38.96434,,,0.9703003318,15.703,32.75353,-3.51765,50,8.3777,-5.18207,-64.67899,-0.81205,6.05667,12.32205,-19.54097,3663ff66-a795-4b10-8ba9-f6b113d563e8,1ba7cfda-704c-4a99-b2db-42590f79c0dc,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,480c5046-d2bb-412e-a86a-3125466ebf08,812b95f8-0936-47e4-9968-6b91dd79e813
115,2026-09-21,19:47:51.97,"Strouse, Ryan",1000616393,Right,,,,,,Fastball,Live,,84.11098,0.04468749886,-0.2480702676,1948.311986,212.8445879,1:00,6.67248,1.43677,6.13539,-20.22672,18.56434,12.00538,5.02822,2.20798,77.16882,-3.765180347,2.017015849,0.4482674849,-6.59316,10.08052,-1.42415,50,6.66532,0.17713,-122.53049,-0.49982,-10.05886,23.41213,-16.79469,9547abd4-9dc3-4dca-accf-ec2edfaa8fa9,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.0847,Pitching,25410021,,,,,,,,,,,,,,,,,,,,4.672761704,1941.83624,0.9966762276,,75c74286-b584-4d53-8241-3caaa2c48c4d,812b95f8-0936-47e4-9968-6b91dd79e813
116,2026-09-21,19:48:12.63,"Strouse, Ryan",1000616393,Right,,,,,,Fastball,Live,,84.0586,-3.106092285,-3.65567938,2001.473078,212.8344371,1:00,6.53765,1.45324,6.10226,-22.43055,16.7335,10.80133,1.78765,-1.03155,77.28976,-7.30383357,-1.622736547,0.4504174441,-6.84593,9.92105,-1.17807,50,6.28672,7.47729,-122.02019,-7.29657,-10.35735,23.22491,-17.16428,7be76d41-c702-4564-9c13-0b78daa981e5,1ba7cfda-704c-4a99-b2db-42590f79c0dc,83.68335,Pitching,25410021,,,,,,,,,,,,,,,,,,,,24.60904803,1819.679998,0.9091703595,,1b064258-ea98-49b6-baa3-9e91680c3f82,812b95f8-0936-47e4-9968-6b91dd79e813
117,2026-09-21,19:48:27.42,"Strouse, Ryan",1000616393,Right,,,,,,Fastball,Live,,83.59418,-1.210801149,-1.790722085,1884.770911,215.0971995,1:15,6.5502,1.4461,5.90113,-23.00352,16.86065,11.86963,3.50868,0.77258,76.40798,-5.528008281,0.4449022661,0.4544255304,-6.91125,9.44154,-1.30916,50,6.43981,3.44113,-121.60751,-3.2708,-10.3351,24.15589,-18.05516,e7878b9f-e41c-47d3-8270-b1923b9a9b8d,1ba7cfda-704c-4a99-b2db-42590f79c0dc,82.94525,Pitching,25410021,,,,,,,,,,,,,,,,,,,,12.72946217,1838.445819,0.9754213674,,b40f09a9-45bb-448f-b67b-360a76f9fe04,812b95f8-0936-47e4-9968-6b91dd79e813
