PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-09-08,17:01:59.46,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.81584,-0.6615507545,-5.348753518,2125.79866,224.5900391,1:30,5.79955,3.27363,5.50217,-26.90269,13.10078,12.98944,2.93628,-0.66036,77.53331,-5.632265135,-2.950717952,0.4552188974,-8.15388,7.10033,-2.8146,50,5.72344,10.95154,-121.54303,-2.29598,-12.3743,20.58341,-21.39862,b94fe6a1-01b3-4d65-afbc-19c35b357659,3842a0a1-437e-4413-887b-e69dcada7b3b,82.80069,Pitching,25410021,,,,,,,,,,,,,,,,,,,,16.83264269,2034.718124,0.9571546743,,67b52a70-3c11-4d2c-8867-e943f4bfe9f3,22a94348-6609-46ba-97f3-abddc08ed57d
2,2026-09-08,17:02:15.13,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.78405,-0.6666806557,-3.48606799,2199.691537,238.3828698,2:00,5.72636,3.06667,5.43751,-31.2229,8.96874,14.63244,2.49907,1.01809,77.19109,-6.449015648,-0.767963018,0.4562882749,-8.64833,4.92247,-2.7684,50,5.64591,6.93012,-121.72503,-2.45437,-13.07002,22.26768,-24.73483,94d9c253-433b-4450-a5f7-a525a15da173,3842a0a1-437e-4413-887b-e69dcada7b3b,82.60664,Pitching,25410021,,,,,,,,,,,,,,,,,,,,16.31136691,2111.153054,0.9597495916,,d1e86c74-ea34-4388-893e-8974aec92217,22a94348-6609-46ba-97f3-abddc08ed57d
3,2026-09-08,17:02:30.83,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.98104,-1.522816235,-4.901982972,2232.308952,244.1518985,2:15,5.72645,3.01825,5.55036,-33.28613,6.38235,13.22428,1.52427,-0.47088,78.15658,-7.653571906,-2.458106374,0.453308805,-8.15275,3.73993,-2.60264,50,5.57231,10.01717,-121.85905,-4.34406,-12.46164,20.23871,-26.45749,fe1a5a4b-c092-4a8d-a27f-c0db0799c8b1,3842a0a1-437e-4413-887b-e69dcada7b3b,83.14958,Pitching,25410021,,,,,,,,,,,,,,,,,,,,24.91618946,2024.53682,0.9069250105,,e8082b32-0844-443d-8c5d-d4262dacd8c7,22a94348-6609-46ba-97f3-abddc08ed57d
4,2026-09-08,17:02:48.32,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.66627,-0.9599405955,-3.985579849,2137.119911,205.1938233,12:45,5.70109,3.12794,5.40478,-26.55349,13.74553,6.49339,2.58672,-0.07085,77.24591,-5.864980993,-2.784207592,0.4568973433,-4.4254,7.50622,-2.77755,50,5.59703,8.24867,-121.49781,-2.92626,-6.68302,21.51171,-20.83853,e4095b19-33fe-493d-916b-d2f901f8f285,3842a0a1-437e-4413-887b-e69dcada7b3b,82.49652,Pitching,25410021,,,,,,,,,,,,,,,,,,,,20.50861854,2001.668182,0.9366194998,,262eaac4-7551-404c-9f8b-d76f43adb09a,22a94348-6609-46ba-97f3-abddc08ed57d
5,2026-09-08,17:03:07.83,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.9744,-0.6036968477,-4.159904631,2180.063228,222.2257849,1:30,5.7684,3.27973,5.63067,-25.32952,14.4924,13.20784,3.09291,0.49277,77.099,-5.319704519,-1.699234267,0.4541846925,-8.13518,7.89052,-2.93412,50,5.70078,8.44371,-121.92983,-2.1022,-12.31893,22.65414,-20.22561,9139d228-9017-4e9f-931e-e9fee07ce644,3842a0a1-437e-4413-887b-e69dcada7b3b,82.98923,Pitching,25410021,,,,,,,,,,,,,,,,,,,,8.039633454,2158.63661,0.990171561,,b36c3ef6-bdaf-4e43-9c6e-fd933af0cdbb,22a94348-6609-46ba-97f3-abddc08ed57d
6,2026-09-08,17:03:28.64,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,84.39014,-0.1057547064,-3.071646675,2152.987062,234.0466924,1:45,5.75763,3.23418,5.39654,-30.16474,9.57808,13.26865,3.14467,1.45905,77.46386,-5.702577738,-0.6042909279,0.4537333962,-7.83878,5.09776,-2.96962,50,5.72723,6.1354,-122.63044,-1.23872,-11.98932,23.24943,-24.37708,ec9bf5df-0e6c-43e4-9e0b-62544ce5b50f,3842a0a1-437e-4413-887b-e69dcada7b3b,83.07178,Pitching,25410021,,,,,,,,,,,,,,,,,,,,13.23845925,2095.772303,0.9734254052,,a59ca7eb-6691-48dc-8fe8-7b879fb39277,22a94348-6609-46ba-97f3-abddc08ed57d
7,2026-09-08,17:03:46.37,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,84.26666,-1.893836657,-3.419830391,2186.559263,218.372751,1:15,5.67661,3.30323,5.46735,-24.79855,15.03638,11.92846,1.8341,1.09335,77.38821,-6.492121068,-1.199716682,0.4542588927,-7.24251,8.48529,-3.01065,50,5.49315,6.91688,-122.35177,-4.87332,-11.02275,23.23229,-19.25983,5a6797b5-2c5e-44e4-83dc-8457d2d80c81,3842a0a1-437e-4413-887b-e69dcada7b3b,82.97568,Pitching,25410021,,,,,,,,,,,,,,,,,,,213.669626,15.42101848,2107.838587,0.9639979223,1:00,471540a4-c828-4aba-b7d3-fd4ad0f6aaab,22a94348-6609-46ba-97f3-abddc08ed57d
8,2026-09-08,17:04:06.85,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,85.17551,-0.6727267479,-4.339056903,2175.552652,239.5668511,2:00,5.77444,3.0954,5.65431,-29.9044,8.79884,15.0517,2.65327,0.29583,78.27824,-6.237840446,-1.533328264,0.4477597789,-9.17824,4.87596,-2.73736,50,5.69846,8.8932,-123.64446,-2.4264,-14.28669,23.38292,-24.58421,1b1dbf84-9be7-443b-87dd-b1e76f23d5cd,3842a0a1-437e-4413-887b-e69dcada7b3b,84.18005,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.07112812,1954.188323,0.8982491512,,cf5a2448-1e74-4ca9-a511-54593b048f15,22a94348-6609-46ba-97f3-abddc08ed57d
9,2026-09-08,17:04:26.39,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,78.79824,-1.001954793,-4.332126597,1580.938693,236.5347973,2:00,5.5498,3.46674,6.13846,-35.5383,8.65307,13.15568,1.65969,0.55234,73.01971,-7.641139592,-1.864731582,0.4784539796,-8.21958,4.94679,-3.14333,50,5.45468,8.31012,-114.49801,-2.99042,-11.02443,19.09177,-25.53922,72cf4de1-45ed-4e49-8680-d42aeaa0aded,3842a0a1-437e-4413-887b-e69dcada7b3b,78.77965,Pitching,25410021,,,,,,,,,,,,,,,,,,,,0.9823247288,1580.706345,0.9998530315,,a5c9383b-8431-45a9-b986-1c8dd084efbb,22a94348-6609-46ba-97f3-abddc08ed57d
10,2026-09-08,17:04:51.20,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,78.02344,1.079501886,-4.19588545,1516.512307,240.0840158,2:00,5.80058,3.4078,5.801,-38.20533,7.63377,13.39905,3.62349,0.61552,71.73196,-6.051648582,-1.692014701,0.487292183,-8.29062,3.81534,-3.07119,50,5.86645,7.92342,-113.29901,1.03273,-10.83981,19.56205,-27.18558,91664e94-3e59-49cf-9f55-8195b41a7f92,3842a0a1-437e-4413-887b-e69dcada7b3b,77.3508,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-0.03380042371,1516.512043,0.999999826,,9bafedd9-2531-4af1-b022-b7fe01847719,22a94348-6609-46ba-97f3-abddc08ed57d
11,2026-09-08,17:05:12.74,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,78.06487,-1.319437284,-4.292120813,1585.924345,266.2051431,2:45,5.65843,3.42881,5.81953,-44.66369,0.9183,14.08727,0.70623,0.60529,72.68865,-9.582014903,-1.665078805,0.4859236759,-8.62304,0.82028,-3.08604,50,5.52368,8.10013,-113.3762,-3.91541,-11.34369,18.65622,-31.09496,91bfaa57-df3b-48e1-b520-d703c5cb0c86,3842a0a1-437e-4413-887b-e69dcada7b3b,77.56864,Pitching,25410021,,,,,,,,,,,,,,,,,,,,14.60247194,1534.696284,0.9676982944,,67482da3-e5cf-4d03-8d77-f22fd80f47b7,22a94348-6609-46ba-97f3-abddc08ed57d
12,2026-09-08,17:05:36.95,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,74.88318,1.566538027,-4.206684377,1357.529786,243.4239096,2:00,5.67199,3.38683,5.9074,-43.9715,5.70967,11.56992,3.46585,0.43986,68.78812,-6.65951253,-2.038668585,0.5073028738,-7.36667,2.65795,-3.05577,50,5.77268,7.68107,-108.71633,1.78288,-8.84796,18.42433,-28.98164,8cd4d7e6-94af-403d-b086-737519fcd760,3842a0a1-437e-4413-887b-e69dcada7b3b,74.29968,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-0.1150539656,1357.527049,0.9999979838,,38b53917-84d4-44b5-bb16-3096852a0bb5,22a94348-6609-46ba-97f3-abddc08ed57d
13,2026-09-08,17:05:57.10,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,84.71743,-0.6526520031,-3.769191348,2160.548358,240.8241012,2:00,5.67571,3.38622,5.34992,-30.27597,9.17267,16.50021,2.53931,1.22137,78.02726,-6.251171705,-0.7103846245,0.4520509847,-9.67614,5.01001,-3.05871,50,5.59548,7.54432,-123.03229,-2.43397,-14.94755,22.61829,-24.43466,003d1557-2a1e-4824-8c08-bc366abe4421,3842a0a1-437e-4413-887b-e69dcada7b3b,83.38095,Pitching,25410021,,,,,,,,,,,,,,,,,,,,15.28002983,2084.171529,0.9646493316,,719f286e-5a1b-42dd-bd0e-768b4d473b27,22a94348-6609-46ba-97f3-abddc08ed57d
14,2026-09-08,17:06:22.00,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,76.50399,-0.7310258225,-4.200547905,1564.937478,229.9479113,1:45,5.67126,3.4186,5.85108,-38.82083,8.26803,9.89678,1.75517,0.33378,71.41978,-7.916256216,-2.360834543,0.493890315,-6.26841,4.60142,-3.08312,50,5.58878,7.88539,-111.20066,-2.52783,-7.98634,16.66886,-26.31156,38eabbbe-ad63-4411-ab2b-28c18be9ba4b,3842a0a1-437e-4413-887b-e69dcada7b3b,76.31743,Pitching,25410021,,,,,,,,,,,,,,,,,,,,14.16453605,1517.358684,0.9695970003,,43581cb3-a6a7-40a5-acfc-3f5c2bf81805,22a94348-6609-46ba-97f3-abddc08ed57d
15,2026-09-08,17:06:44.30,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,77.64791,-0.8456680584,-4.216238969,1695.287053,245.3646195,2:15,5.58325,3.51598,5.86362,-38.67793,7.21378,15.81771,1.57241,0.91084,72.13563,-8.02577183,-1.265808742,0.4875717217,-9.51914,4.08025,-3.18358,50,5.49191,7.86315,-112.8216,-2.78024,-12.42405,18.10179,-26.84865,cc7ea49c-700a-45f8-9207-7ddbbc1bc9bf,3842a0a1-437e-4413-887b-e69dcada7b3b,77.30645,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,2bb6bfb1-b1cc-4347-b1d8-189ea4a84343,22a94348-6609-46ba-97f3-abddc08ed57d
16,2026-09-08,17:07:04.93,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.43546,-3.640782703,-4.823074414,2092.219345,228.4007454,1:30,5.74748,3.35517,5.39165,-27.46884,13.20385,14.84365,0.02999,0.06185,77.46951,-8.677037963,-2.082433936,0.4590107093,-8.99662,7.8489,-2.93466,50,5.4021,9.70049,-120.82575,-8.63054,-13.47833,20.57748,-20.41519,01b03882-cf3e-4c31-b678-93dcddba0f88,3842a0a1-437e-4413-887b-e69dcada7b3b,82.11669,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,9e6d88e2-c25c-4c5a-bef4-ba0d2cf80b9b,22a94348-6609-46ba-97f3-abddc08ed57d
17,2026-09-08,17:07:23.74,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.40524,-0.8996757624,-3.209980409,2196.096327,221.3617618,1:30,5.7634,3.1877,5.34461,-25.18931,15.94601,14.07906,2.81909,1.34717,75.84442,-5.590099358,-0.5824233097,0.4616138652,-8.39497,8.70787,-2.90853,50,5.66464,6.32338,-121.07217,-2.73935,-12.39905,24.73268,-19.31285,7bb0806c-b119-4b0e-8a6c-f2ebb82624fe,3842a0a1-437e-4413-887b-e69dcada7b3b,81.65361,Pitching,25410021,,,,,,,,,,,,,,,,,,,212.444797,15.97114456,2111.327868,0.9614003912,1:00,a88e8e36-55a0-4335-899b-1ac6c9975938,22a94348-6609-46ba-97f3-abddc08ed57d
18,2026-09-08,17:08:31.86,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,76.61326,1.627584359,-2.684047376,1644.751961,197.3601871,12:30,5.69022,3.25971,5.89097,-31.24267,16.31693,5.11905,4.59971,1.19272,69.8575,-4.245861495,-1.721186776,0.4963528441,-3.52024,8.34345,-3.04665,50,5.80333,5.07784,-111.36131,2.29649,-4.41386,20.28228,-21.71259,d01627a5-49c8-4270-804d-3bac3f72025a,3842a0a1-437e-4413-887b-e69dcada7b3b,75.9388,Pitching,25410021,,,,,,,,,,,,,,,,,,,,13.61733516,1598.517675,0.9718898125,,4af501c0-3e95-4f8c-adca-a0fc44d32300,22a94348-6609-46ba-97f3-abddc08ed57d
19,2026-09-08,17:09:01.13,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,76.64811,-0.7404540683,-3.19817144,1580.557142,227.366813,1:30,5.4757,3.62086,5.99765,-33.74225,13.3662,14.57149,1.97671,1.86898,70.55072,-7.057492142,-0.4584044226,0.4939929833,-8.73713,7.42812,-3.37742,50,5.39878,5.82722,-111.45494,-2.37013,-11.03174,19.32342,-22.7951,a8231690-6d6e-4cb9-a3aa-b479f9aa7475,3842a0a1-437e-4413-887b-e69dcada7b3b,76.30157,Pitching,25410021,,,,,,,,,,,,,,,,,,,213.9351968,3.89837167,1576.900067,0.9976862114,1:15,6b34cf63-4558-43f2-bd70-0c27da653051,22a94348-6609-46ba-97f3-abddc08ed57d
20,2026-09-08,17:09:17.01,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,85.44334,-1.384468841,-2.678147,2136.292595,227.531486,1:30,5.69297,3.2444,5.47313,-26.40403,12.25446,13.41757,2.19559,1.85489,78.50568,-6.283963454,-0.1783777344,0.4475008083,-7.83468,6.87316,-3.0184,50,5.55352,5.35853,-124.17988,-3.89039,-12.2848,23.89755,-21.39691,47ba4807-3595-4e69-9f3f-9de933d78163,3842a0a1-437e-4413-887b-e69dcada7b3b,84.22876,Pitching,25410021,,,,,,,,,,,,,,,,,,,222.9175581,16.16452363,2051.836931,0.9604662471,1:30,8673722c-5135-4467-abef-dcc4b9701a5e,22a94348-6609-46ba-97f3-abddc08ed57d
21,2026-09-08,17:10:07.45,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,84.35685,-2.220589798,-2.342007625,2277.742162,197.1973047,12:30,5.87606,1.01708,6.1387,-26.65172,11.89138,3.68883,1.60043,-0.84082,77.99632,-7.20311203,-1.647943526,0.4468324586,-2.60424,7.02908,-0.84069,50,5.6929,4.91036,-122.72801,-5.55068,-4.00211,22.56403,-21.37199,61f97e72-0b73-4780-92dd-7077a53bfa29,3842a0a1-437e-4413-887b-e69dcada7b3b,84.35475,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,b98fe9b9-1b53-464d-85f2-867dfc7e771f,22a94348-6609-46ba-97f3-abddc08ed57d
22,2026-09-08,17:10:24.15,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,85.33828,-2.761057437,-1.779449706,2266.167232,195.9735356,12:30,5.84822,0.73532,6.29103,-25.09215,12.24497,3.51009,1.21003,-0.61224,79.17399,-7.453610103,-1.117812029,0.4397864414,-2.35599,7.3669,-0.60633,50,5.63286,3.75644,-124.20143,-6.72303,-3.71971,22.37099,-20.54294,ec2a2db9-207d-46ae-8821-ac24769ee038,3842a0a1-437e-4413-887b-e69dcada7b3b,85.70623,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,cc8e080c-15ca-41a4-af70-db65399e8366,22a94348-6609-46ba-97f3-abddc08ed57d
23,2026-09-08,17:10:42.01,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,83.59433,-3.166578337,-0.3140068754,2209.891966,209.2949259,1:00,5.78519,0.71923,6.34649,-27.14153,12.10617,6.79917,0.60583,0.99681,76.8304,-8.266204431,0.9773624032,0.4508981918,-3.81811,7.53653,-0.6997,50,5.54258,0.47669,-121.59167,-7.48422,-5.70646,24.21458,-20.91013,d86f0cc5-d436-4f89-90af-dfb5bbc30bf8,3842a0a1-437e-4413-887b-e69dcada7b3b,83.59412,Pitching,25410021,,,,,,,,,,,,,,,,,,,,37.19907102,1760.26673,0.7965397208,,953af1ef-f8eb-47ba-bd56-18989ab2fc43,22a94348-6609-46ba-97f3-abddc08ed57d
24,2026-09-08,17:10:59.68,"Johnson, Tate",1000512540,Right,,,,,,ChangeUp,Live,,80.22672,-2.202118035,-1.529438994,1565.513945,226.0111982,1:30,5.85015,0.55188,6.21714,-34.83822,7.78813,8.09313,0.91342,-0.18519,74.12955,-8.723861847,0.000610562715,0.4699054525,-4.82725,4.84314,-0.44165,50,5.66789,2.89406,-116.75352,-5.45222,-6.6809,21.43316,-25.47116,119df145-5366-44b9-aead-62ad436d7524,3842a0a1-437e-4413-887b-e69dcada7b3b,80.21281,Pitching,25410021,,,,,,,,,,,,,,,,,,,204.4094242,43.57918778,1134.093232,0.7244223123,12:45,9560f508-59ca-40f8-b3bf-aa5d4c926970,22a94348-6609-46ba-97f3-abddc08ed57d
25,2026-09-08,17:11:18.93,"Johnson, Tate",1000512540,Right,,,,,,ChangeUp,Live,,81.16788,-2.007431578,-0.4355874888,1398.001563,230.6086357,1:45,5.84775,0.53298,6.27622,-32.43675,9.19174,11.22571,1.29376,1.06699,74.72727,-8.100363948,1.692309675,0.4643727496,-6.26177,5.58894,-0.50638,50,5.68385,0.58937,-118.16348,-5.03463,-8.84826,22.63383,-24.27654,07b26976-8aa9-48e3-80e0-538ac498740c,3842a0a1-437e-4413-887b-e69dcada7b3b,81.1685,Pitching,25410021,,,,,,,,,,,,,,,,,,,,27.65808286,1238.256766,0.8857334635,,e40b965c-4a70-4e1d-b0c5-2a657f6c89dc,22a94348-6609-46ba-97f3-abddc08ed57d
26,2026-09-08,17:11:37.05,"Johnson, Tate",1000512540,Right,,,,,,ChangeUp,Live,,80.77834,0.8745985782,0.5382064088,1392.151537,222.3763578,1:30,5.88011,0.67559,6.10973,-32.51332,9.36274,8.5724,3.97937,1.88757,74.69053,-5.222064158,2.149472522,0.4657515495,-4.51458,4.85917,-0.72137,50,5.92986,-1.35048,-117.70222,0.86838,-6.39589,20.27087,-25.28997,f82bf339-6ed0-490d-a8a5-01d96721f8a2,3842a0a1-437e-4413-887b-e69dcada7b3b,80.92821,Pitching,25410021,,,,,,,,,,,,,,,,,,,,32.36209691,1175.925635,0.8446822082,,2a20a3db-a27e-481f-96b3-2fdd0b342d27,22a94348-6609-46ba-97f3-abddc08ed57d
27,2026-09-08,17:11:54.64,"Johnson, Tate",1000512540,Right,,,,,,ChangeUp,Live,,80.55713,-0.7171367024,-0.07584169119,1527.434956,219.6128896,1:15,5.79071,0.60148,6.2222,-31.70535,9.98916,8.29556,2.48694,1.22281,75.07916,-6.643193886,1.482758963,0.4647408031,-4.52856,5.59887,-0.60004,50,5.72105,-0.07692,-117.45341,-2.35837,-6.42643,18.93732,-24.22876,969f2e33-1f9f-4280-8058-f408e63b9eb6,3842a0a1-437e-4413-887b-e69dcada7b3b,81.10422,Pitching,25410021,,,,,,,,,,,,,,,,,,,219.1794687,37.88702167,1205.487117,0.7892232092,1:15,948430c8-0af4-4505-9138-a40f39d13879,22a94348-6609-46ba-97f3-abddc08ed57d
28,2026-09-08,17:12:21.64,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,85.20315,-0.7476300493,-1.28301449,2216.278848,201.6036851,12:45,5.73153,0.55478,6.11029,-26.92582,10.52706,4.18132,2.79629,-0.28316,79.22546,-5.777598339,-0.4990587064,0.4404676628,-2.56318,5.87513,-0.45873,50,5.65989,2.65458,-124.17692,-2.43582,-4.06587,21.15919,-22.85455,13cd19b2-ebd0-45f5-922d-b508c6fca781,3842a0a1-437e-4413-887b-e69dcada7b3b,85.57368,Pitching,25410021,,,,,,,,,,,,,,,,,,,198.3776301,43.67804219,1602.883482,0.7232318639,12:30,b8cdab6a-65a5-47e4-a936-d8717d4dcf41,22a94348-6609-46ba-97f3-abddc08ed57d
29,2026-09-08,17:12:52.05,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,84.78361,-1.76624466,-0.1754627548,2265.223439,199.551771,12:45,5.75694,0.72424,6.28309,-25.02057,12.65879,4.50448,2.04375,0.93792,78.72881,-6.452741459,0.6731351916,0.4417974204,-2.49888,7.32976,-0.71356,50,5.61459,0.24753,-123.5533,-4.53677,-3.9126,21.63914,-20.69755,701eb486-7668-45c1-aee8-1646ded7b40c,3842a0a1-437e-4413-887b-e69dcada7b3b,85.31611,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,42f76e2a-0965-49af-b645-0710d524d535,22a94348-6609-46ba-97f3-abddc08ed57d
30,2026-09-08,17:13:25.82,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,86.54255,-1.158519797,0.6923240276,2164.3248,197.5999157,12:30,5.79421,0.64225,6.2433,-25.57805,10.84332,3.44914,2.59408,1.56818,79.81871,-5.966399482,1.343552087,0.434359729,-1.70105,6.216,-0.6954,50,5.69536,-1.62606,-126.08096,-3.31006,-2.75501,24.15638,-22.10669,a7b27940-8051-4a2e-9b59-da6820a7bed7,3842a0a1-437e-4413-887b-e69dcada7b3b,86.77701,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,4cedfb43-392d-44ae-a5a5-fff6cfcdbb2e,22a94348-6609-46ba-97f3-abddc08ed57d
31,2026-09-08,17:13:45.18,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,86.30937,-3.11774819,-1.065050606,2217.78741,191.558822,12:30,5.75314,0.44697,6.47622,-22.41288,13.9504,2.85503,1.01953,-0.2931,79.77226,-7.330570444,-0.5238074274,0.434013221,-1.84556,8.47939,-0.37347,50,5.52389,2.25467,-125.6171,-7.47649,-2.96901,23.82342,-18.53295,526cd140-7c8d-47c4-b2ef-c75b7ff4c959,3842a0a1-437e-4413-887b-e69dcada7b3b,86.84629,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,ddfc3ff6-768a-4a8d-90db-f8e545c10b64,22a94348-6609-46ba-97f3-abddc08ed57d
32,2026-09-08,17:14:36.89,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,86.12825,-1.385295633,-1.203036837,2254.514844,201.7242853,12:45,5.74748,0.75522,6.28975,-22.58612,14.16763,5.6556,2.58837,0.11788,79.28593,-5.638992071,-0.1336440733,0.4363371698,-3.40716,8.10686,-0.6696,50,5.63462,2.46886,-125.44911,-3.6956,-5.45785,24.14114,-19.18785,3a82a19d-33ca-4bd2-aa22-c8d76803b846,3842a0a1-437e-4413-887b-e69dcada7b3b,86.38375,Pitching,25410021,,,,,,,,,,,,,,,,,,,203.7085041,40.75292879,1707.866274,0.7575316162,12:45,45127e55-8346-4027-8108-be5af812fe0e,22a94348-6609-46ba-97f3-abddc08ed57d
33,2026-09-08,17:14:53.36,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,84.92539,-0.8705289678,0.4989507565,2205.907215,201.6659293,12:45,5.77113,0.5318,6.13056,-26.5458,11.35207,4.52216,2.75437,1.36977,78.48404,-5.846224918,1.35007059,0.4430765896,-2.32864,6.3836,-0.57221,50,5.69081,-1.21268,-123.73912,-2.67326,-3.64147,22.70191,-22.19155,6526a973-97ba-4060-afc0-589528b91a26,3842a0a1-437e-4413-887b-e69dcada7b3b,85.0698,Pitching,25410021,,,,,,,,,,,,,,,,,,,,42.00731908,1639.119967,0.7430593433,,12e334a9-69c8-4a35-b7dc-e9c816c452e5,22a94348-6609-46ba-97f3-abddc08ed57d
34,2026-09-08,17:15:10.44,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,85.30078,-0.7465864048,0.220225053,2278.359167,215.4736025,1:15,5.68926,0.52148,6.24575,-25.45689,12.2067,8.72049,2.87933,1.45127,78.23208,-5.547952855,1.87127503,0.4417049221,-4.70243,6.8743,-0.54216,50,5.62119,-0.7317,-124.25007,-2.36096,-7.35414,24.79995,-21.42333,e0f5ce74-8a07-45a9-9760-81fb833b658b,3842a0a1-437e-4413-887b-e69dcada7b3b,85.33398,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,0758962c-0410-450b-b641-8150d0811107,22a94348-6609-46ba-97f3-abddc08ed57d
35,2026-09-08,17:16:30.01,"Johnson, Tate",1000512540,Right,,,,,,ChangeUp,Live,,81.59026,-1.663969283,-0.5660921745,1519.40249,230.5068557,1:45,5.88639,0.47048,6.25973,-32.59664,8.44953,10.28671,1.63544,0.80579,75.37338,-7.779032879,1.379127775,0.4611133663,-5.76795,5.05759,-0.43369,50,5.74709,0.8874,-118.82959,-4.36064,-8.27989,21.92699,-24.91388,5eb08e84-e5c6-4ddb-9563-710d14ea8457,3842a0a1-437e-4413-887b-e69dcada7b3b,81.74224,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,ebcd7308-ba05-45d0-a5a4-060ac467318b,22a94348-6609-46ba-97f3-abddc08ed57d
36,2026-09-08,17:16:45.29,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,86.22921,-1.909835936,-0.1522895631,2206.255021,184.4183765,12:15,5.82743,0.43963,6.39611,-24.35537,11.92662,0.92337,2.04098,0.37654,80.05138,-6.481450959,0.02205796823,0.4335278128,-0.54257,6.99437,-0.42916,50,5.67918,0.30736,-125.66723,-4.89347,-0.87855,22.46807,-20.84859,da11f762-6ee2-4c29-b9d6-f30e8d14eecf,3842a0a1-437e-4413-887b-e69dcada7b3b,86.94353,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,961c677c-f373-4e49-8b76-bbce5c52880d,22a94348-6609-46ba-97f3-abddc08ed57d
