PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
35,2026-09-12,10:16:52.94,"Hagan, Joey",1000500298,Right,,,,,,Fastball,Live,,86.08417,-2.722973565,-1.880187516,2001.369163,171.1616988,11:45,6.34266,1.3681,6.83888,-20.04369,16.47696,-2.56589,2.18629,-0.56072,78.42766,-6.546303717,-2.372885522,0.4349513487,0.86646,10.03944,-1.247,50,6.16101,4.1775,-125.25142,-6.47458,1.36486,27.28358,-16.35981,084e8ef8-2c38-481f-aa5a-590d6c52724a,35da7bda-9b1b-4997-8560-a0502dcc8c49,86.65898,Pitching,25410021,,,,,,,,,,,,,,,,,,,190.5523028,33.63860725,1666.236221,0.8325481634,12:15,35497f02-9dad-416a-836f-767175f7fce3,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
36,2026-09-12,10:17:07.27,"Hagan, Joey",1000500298,Right,,,,,,Fastball,Live,,86.32394,-2.296195437,-1.428557086,1775.926411,186.6164599,12:15,6.15646,1.34693,6.97533,-21.85281,14.14013,1.64267,2.24539,0.18437,78.84566,-6.47599428,-1.112489824,0.4317974551,-1.34324,8.61918,-1.25964,50,6.00751,3.09414,-125.71745,-5.58838,-2.13756,26.83359,-18.45791,f396bfb4-0548-45ce-bd67-2baffdc5e052,35da7bda-9b1b-4997-8560-a0502dcc8c49,87.29194,Pitching,25410021,,,,,,,,,,,,,,,,,,,189.7501739,31.30423727,1517.387767,0.8544204071,12:15,06ecab10-312a-46b8-a249-2531861cdc7e,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
37,2026-09-12,10:17:26.12,"Hagan, Joey",1000500298,Right,,,,,,ChangeUp,Live,,77.73875,-0.7711824988,-1.474256738,1177.594365,184.2403687,12:15,6.03886,1.57988,7.03453,-26.73829,17.716,1.31656,3.10985,0.35008,70.58696,-5.91721849,-1.219921042,0.4798750924,-1.20234,10.22758,-1.49117,50,5.98322,2.88607,-113.26867,-2.11519,-1.54368,22.95632,-19.04289,ff75dd29-c041-4fdc-b165-75f4ed90d26e,35da7bda-9b1b-4997-8560-a0502dcc8c49,78.54635,Pitching,25410021,,,,,,,,,,,,,,,,,,,213.2418715,36.48858912,946.7567924,0.8039753081,1:00,6a0605ad-579a-4e82-9102-fdd0326049a2,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
38,2026-09-12,10:17:43.25,"Hagan, Joey",1000500298,Right,,,,,,ChangeUp,Live,,79.78764,-1.80394277,-1.077631434,1427.686403,202.5778172,12:45,5.98845,1.4324,7.04001,-28.38858,13.70908,5.71168,1.98338,0.92945,72.81574,-7.245478431,0.02469650645,0.4669822496,-3.54483,8.27125,-1.36927,50,5.86995,2.05711,-116.24426,-4.30539,-4.80835,23.5545,-20.9546,a60cfce8-fb11-406a-8df8-dc55b6003cee,35da7bda-9b1b-4997-8560-a0502dcc8c49,80.71493,Pitching,25410021,,,,,,,,,,,,,,,,,,,197.7983588,33.61794482,1188.902825,0.8327478798,12:30,974b8818-f808-4d59-9be4-67ddb7468609,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
39,2026-09-12,10:18:04.07,"Hagan, Joey",1000500298,Right,,,,,,Fastball,Live,,83.90145,-1.344249181,-1.804865221,1858.742184,193.8073578,12:30,6.23663,1.32276,7.04238,-25.72897,12.53999,3.08979,2.87079,-0.05959,76.02078,-6.298634828,-1.207191594,0.4452405465,-2.32093,7.50567,-1.21488,50,6.14688,3.77712,-122.19019,-3.47867,-3.45837,27.31341,-20.98999,2da6c419-9cab-436f-aec4-be8a3aac4bc6,35da7bda-9b1b-4997-8560-a0502dcc8c49,84.65635,Pitching,25410021,,,,,,,,,,,,,,,,,,,197.0848572,38.18627796,1460.980606,0.7860049762,12:30,40d8883d-4c74-4628-ad6f-8de2ce0e378f,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
40,2026-09-12,10:18:20.82,"Hagan, Joey",1000500298,Right,,,,,,Curveball,Live,,73.50747,-0.7835122015,-1.961026744,1934.126235,89.08525253,9:00,6.2152,0.98872,6.18625,-51.38924,-0.10784,-3.96126,1.20895,-1.15253,67.68171,-10.41913444,-2.712355546,0.5154082334,1.5726,0.17724,-0.83905,50,6.13017,3.76149,-106.94113,-2.75869,1.80654,19.82386,-31.97044,fa1ffbff-8176-40ee-b10a-b91ba689dc6e,35da7bda-9b1b-4997-8560-a0502dcc8c49,73.13123,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,42135eed-66a7-4fe3-9317-4da2de51e93f,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
41,2026-09-12,10:18:41.81,"Hagan, Joey",1000500298,Right,,,,,,Curveball,Live,,75.57749,-0.4958806972,-2.027107845,1771.186165,158.6919001,11:15,6.28581,1.1132,6.30842,-44.87038,3.51231,-1.38669,2.08958,-0.87025,69.11963,-8.969049555,-2.291089243,0.5006294521,0.1357,2.0809,-0.96423,50,6.22802,3.927,-109.96049,-2.08517,0.1644,21.40822,-29.65299,50c1cbf6-266e-45d8-98d4-08f6b31e61ba,35da7bda-9b1b-4997-8560-a0502dcc8c49,75.29009,Pitching,25410021,,,,,,,,,,,,,,,,,,,,63.90198579,779.1590437,0.4399080452,,f5ebf858-81c6-4afe-a262-f2094e2f687b,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
42,2026-09-12,10:19:00.79,"Hagan, Joey",1000500298,Right,,,,,,Curveball,Live,,74.94341,-3.393429969,-3.071525065,1736.62039,359.7841867,6:00,6.35625,0.93364,6.22288,,,,,,,,,,-1.00981,-0.70396,-0.70421,50,6.07602,5.83274,-108.70464,-7.79918,-1.18831,21.99737,-33.00244,02ea8d05-3d41-49e6-bb7b-6c1dd8a6a433,35da7bda-9b1b-4997-8560-a0502dcc8c49,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,62.75850039,794.9241178,0.4577420156,,5f5204e0-a2ad-417f-84d7-18f84e4e19b7,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
43,2026-09-12,10:19:22.84,"Hagan, Joey",1000500298,Right,,,,,,Curveball,Live,,73.9985,-1.108950543,-1.77904806,1691.307881,50.53506359,7:45,6.33998,1.15262,6.02787,-52.20832,-1.19366,-1.39755,0.96181,-0.61172,68.04902,-10.87129037,-2.043790636,0.514066026,0.21243,-0.30755,-1.013,50,6.2252,3.37894,-107.61252,-3.4467,0.24658,20.43859,-32.53104,ec9c7b2c-692b-4f44-a3b0-a031dda673ea,35da7bda-9b1b-4997-8560-a0502dcc8c49,73.32217,Pitching,25410021,,,,,,,,,,,,,,,,,,,,58.79761059,876.2034939,0.5180626803,,c0aac3e1-87a0-44b7-bb82-0396824de1c8,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
44,2026-09-12,10:19:49.63,"Hagan, Joey",1000500298,Right,,,,,,Fastball,Live,,86.64951,-2.839475232,-1.574339616,1984.022046,188.8803893,12:15,6.25332,1.32966,7.1237,-20.9971,14.6003,2.28343,1.92552,0.09191,79.06791,-6.864773432,-1.133466861,0.4294182552,-1.76102,9.09919,-1.23764,50,6.07911,3.41211,-126.15064,-6.76554,-2.81714,27.40826,-17.61791,044d6545-35b5-4607-8bd8-8790b0af84fb,35da7bda-9b1b-4997-8560-a0502dcc8c49,87.77559,Pitching,25410021,,,,,,,,,,,,,,,,,,,195.0276483,36.03627334,1604.368936,0.8086447118,12:30,35091ec9-9f34-4b89-883a-a7cf67b8e739,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
45,2026-09-12,10:20:04.91,"Hagan, Joey",1000500298,Right,,,,,,Fastball,Live,,86.19889,-2.552076092,-1.248748054,1856.723422,194.1580121,12:30,6.14984,1.37631,7.00606,-23.91984,11.92766,3.01339,1.83486,0.49226,79.31412,-7.10945629,-0.6703848074,0.4309241076,-2.03521,7.39927,-1.30122,50,5.98587,2.66222,-125.57143,-6.19372,-3.25316,25.16577,-20.34672,e45d9458-c72f-46e8-9ec4-78946ec3447a,35da7bda-9b1b-4997-8560-a0502dcc8c49,87.46886,Pitching,25410021,,,,,,,,,,,,,,,,,,,204.69028,41.80576533,1384.018213,0.7454089267,12:45,659db6c8-7829-4c6e-812d-9f2537040ce6,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
46,2026-09-12,10:22:05.32,"Morio, Brandon",1000500365,Left,,,,,,,Live,,75.64909,1.427648964,3.842616931,1888.90546,137.6862626,10:30,6.2025,-2.55159,7.76628,-35.76171,9.9548,-9.12882,4.50414,0.1344,68.705,-5.549196489,2.060273028,0.4866401774,6.47024,5.32257,2.37003,50,6.26304,-7.23858,-110.13717,2.12816,7.86528,21.44895,-25.70389,c813a534-5754-4bb4-8220-7a4f34922142,58661dea-8c06-45ec-ae19-a426032b7506,77.45443,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-39.09520313,1465.978026,0.7760992052,,efd41720-e118-4f1b-8c61-d06a1061e04a,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
47,2026-09-12,10:22:12.81,"Morio, Brandon",1000500365,Left,,,,,,,Live,,77.36868,0.5275072049,3.987132628,1890.414901,143.156045,10:45,6.06915,-2.52708,7.77423,-33.03556,10.32564,-7.78628,3.78973,0.40028,70.88665,-5.887124235,2.473646307,0.4739385801,5.6321,5.81913,2.33886,50,6.08716,-7.71539,-112.69197,0.44877,7.22931,20.83019,-24.70466,07758aac-ae26-4e96-adff-b9966dbb3d3c,58661dea-8c06-45ec-ae19-a426032b7506,79.53022,Pitching,25410021,,,,,,,,,,,,,,,,,,,158.5628209,-41.2792264,1420.653187,0.7515033794,11:15,eee5704a-a2da-4bd0-a429-725fb2dbb455,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
48,2026-09-12,10:22:20.73,"Morio, Brandon",1000500365,Left,,,,,,,Live,,78.11017,2.025709524,3.662929341,1990.188191,181.170167,12:00,5.96808,-2.62761,6.97763,-29.34162,15.20893,0.31185,5.36965,0.73397,70.29035,-3.637692736,3.723057107,0.4803943837,1.02877,7.8997,2.40209,50,6.08274,-7.27359,-113.51009,3.36791,1.31906,24.12273,-22.04525,a6ff770b-d018-4958-b3dd-f751867ffc6f,58661dea-8c06-45ec-ae19-a426032b7506,78.46145,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-41.94142676,1480.35867,0.7438284865,,7b30421c-873d-43c5-96f6-fb42b7cd0e90,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
49,2026-09-12,10:22:32.52,"Morio, Brandon",1000500365,Left,,,,,,,Live,,81.47287,-0.0499521149,1.530257633,2100.387998,164.9233848,11:30,6.05093,-2.53769,6.17257,-26.19784,15.81154,-4.27029,3.82163,-1.48011,73.50866,-5.030429498,0.7165833021,0.4664923334,2.82829,8.66227,2.42429,50,6.03389,-3.04702,-118.51055,-0.83289,3.96126,25.85643,-20.04179,3fc5c83d-d4dd-4ded-a2bd-fdab7c874395,58661dea-8c06-45ec-ae19-a426032b7506,80.7997,Pitching,25410021,,,,,,,,,,,,,,,,,,,181.494003,-38.88154601,1635.0373,0.7784453643,12:00,7e05a89c-bc6e-41a1-a3b1-71f66ee9972b,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
50,2026-09-12,10:22:54.24,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,84.30802,-1.623683506,1.422279132,2064.792706,154.2930592,11:15,5.83796,-2.47555,6.42236,-25.25034,13.54309,-6.53262,2.24061,-1.71247,76.41926,-6.426910734,0.1731335887,0.4482811524,4.05135,7.98113,2.37731,50,5.7109,-2.86617,-122.66367,-4.17151,6.09296,27.18677,-20.17096,a175843b-fa3a-4f91-a845-15dfc82cba49,58661dea-8c06-45ec-ae19-a426032b7506,84.08214,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-38.89159004,1607.101078,0.7783353135,,f708893a-eef4-4bce-83f0-85271911fbaf,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
51,2026-09-12,10:23:12.04,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,84.13511,-1.981929033,1.614482759,2015.26101,166.8200476,11:30,5.8319,-2.48358,6.50904,-24.45078,14.3214,-3.3599,1.97432,-1.28177,76.438,-6.631960252,0.9718273662,0.4481583836,2.35786,8.53302,2.3726,50,5.68308,-3.35965,-122.41045,-4.89666,3.53858,26.62563,-19.36807,4487938d-61f3-4546-aa82-22e40c5b5ecb,58661dea-8c06-45ec-ae19-a426032b7506,84.10517,Pitching,25410021,,,,,,,,,,,,,,,,,,,164.2429215,-39.35267421,1558.315875,0.7732575914,11:30,7f3e5f46-3589-4bd9-84b9-192ecd5f931c,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
52,2026-09-12,10:23:29.99,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,86.03617,-1.806914631,1.667918798,1962.388502,151.7578268,11:00,5.90073,-2.41212,6.51249,-25.23445,11.77237,-6.33643,2.13875,-1.40939,78.29231,-6.603787038,0.456781413,0.4378367878,4.0103,7.05768,2.29882,50,5.76389,-3.47089,-125.19989,-4.64746,6.30749,27.42336,-21.07356,df7d230a-4905-41ac-94dc-2d91a12c8f04,58661dea-8c06-45ec-ae19-a426032b7506,86.08788,Pitching,25410021,,,,,,,,,,,,,,,,,,,186.9828064,-39.88374999,1505.833021,0.7673470465,12:15,48cc5e9c-dd49-4b35-bac7-ddb4b3825e7d,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
53,2026-09-12,10:23:47.80,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,86.0645,-3.621255967,1.387361842,1970.002108,150.4256493,11:00,5.92611,-2.03537,6.59774,-24.47762,12.18522,-6.91449,0.56375,-1.34048,79.17616,-8.236889595,0.06929863699,0.4357972512,4.21175,7.75086,1.94383,50,5.66879,-2.84253,-125.15363,-8.59038,6.67989,25.26847,-19.88108,4b8551df-7745-4ac3-9f77-50378f469dc0,58661dea-8c06-45ec-ae19-a426032b7506,86.49077,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-30.98754979,1688.841825,0.8572791968,,cf062ecd-0802-4100-bb78-42c848dd6774,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
54,2026-09-12,10:24:03.98,"Morio, Brandon",1000500365,Left,,,,,,ChangeUp,Live,,75.67,-2.013571715,3.710444791,1110.540717,126.3281413,10:15,5.90411,-2.44402,6.16899,-42.05984,6.94244,-9.48154,0.5349,0.19728,68.81775,-9.935171803,1.9063398,0.5038248487,6.39946,4.45646,2.16804,50,5.73026,-6.87599,-109.79921,-4.95303,7.68216,22.4633,-26.82434,4e1090bc-5738-4d33-896b-b79031b8ed22,58661dea-8c06-45ec-ae19-a426032b7506,74.81258,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-18.98447907,1050.134781,0.9456067345,,a74445e7-aaa4-4d23-bb05-7eeb5288b4fd,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
55,2026-09-12,10:24:20.14,"Morio, Brandon",1000500365,Left,,,,,,ChangeUp,Live,,75.30827,-0.9712879649,3.483420544,1361.423918,123.17313,10:00,5.82883,-2.56201,6.19351,-42.02346,7.15176,-11.00438,1.42856,-0.2596,68.58235,-8.901455922,1.391694716,0.5047130489,7.11572,4.21751,2.30548,50,5.73458,-6.37631,-109.38646,-2.93591,8.51275,21.5678,-27.12851,18ccbfa9-5ceb-48a4-a792-8aeb3dd5eca7,58661dea-8c06-45ec-ae19-a426032b7506,74.68093,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-38.40117482,1066.921677,0.7836807208,,c2f7305a-5777-46ec-9e30-6f65bbb1ecf7,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
56,2026-09-12,10:24:39.53,"Morio, Brandon",1000500365,Left,,,,,,Curveball,Live,,71.84243,2.217301886,0.8669239635,2114.358819,277.6409501,3:15,5.99903,-2.50908,5.57124,-57.5763,-2.28675,16.76428,3.27311,-0.30234,65.45297,-8.544925643,4.019170105,0.5351714657,-8.69373,-1.92714,2.42374,50,6.15281,-2.0376,-104.34844,2.46556,-9.45633,19.76808,-34.27023,10d9af00-e2ca-402a-8f0a-05a7a11166eb,58661dea-8c06-45ec-ae19-a426032b7506,70.43058,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-55.9277041,1184.545295,0.5602385389,,c0d7ffb8-13e3-475c-9964-dcb286eab183,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
57,2026-09-12,10:24:56.94,"Morio, Brandon",1000500365,Left,,,,,,Curveball,Live,,72.96609,0.9171597534,2.677121772,1947.883448,291.7752579,3:45,6.17494,-2.31397,5.7249,-58.7794,-5.28158,13.14702,2.13178,1.27652,66.62704,-10.06246503,5.153809358,0.526428587,-6.19924,-3.14513,2.0828,50,6.21588,-5.30849,-105.94387,0.11207,-6.92446,21.00738,-35.6871,ce34b9b5-9bdf-4528-9ec4-e3374e523675,58661dea-8c06-45ec-ae19-a426032b7506,71.60029,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,c09492ae-7686-4d58-a17e-fd5f72c86b61,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
58,2026-09-12,10:25:22.18,"Morio, Brandon",1000500365,Left,,,,,,Curveball,Live,,75.00766,0.1026050592,0.9420282809,2024.308248,296.4510033,4:00,6.11676,-2.29518,5.93325,-56.16589,-5.91025,11.79758,1.53146,-0.43813,68.28546,-10.45306345,3.18416282,0.5102274326,-6.08604,-3.24324,2.21355,50,6.09369,-2.10785,-109.04352,-1.30364,-7.17719,22.84933,-35.99876,82a45708-90ba-4e1f-9f19-6b4737645357,58661dea-8c06-45ec-ae19-a426032b7506,73.8738,Pitching,25410021,,,,,,,,,,,,,,,,,,,344.1036532,-67.29687205,781.2947359,0.3859564059,5:30,4338722c-a3ac-4230-9add-aed0f7a7bc94,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
59,2026-09-12,10:25:36.71,"Morio, Brandon",1000500365,Left,,,,,,Curveball,Live,,72.9005,1.270100386,-0.2514280605,1827.926507,272.3777115,3:00,6.02312,-2.3932,5.64036,-53.95384,-0.59926,13.32607,2.71184,-1.51721,66.57471,-8.817249439,2.257992575,0.5257233289,-7.21975,-0.71395,2.40615,50,6.09694,0.09829,-105.98343,0.86472,-8.1234,19.9332,-32.97736,7667b51c-0421-4cfe-bd3c-83ab605020aa,58661dea-8c06-45ec-ae19-a426032b7506,71.69634,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,74f60b2c-2ec3-47b1-894e-0a5fd8c047f4,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
60,2026-09-12,10:25:59.36,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,85.24363,-0.3789561142,1.347878384,1798.377682,153.248144,11:00,5.92955,-2.22364,6.53624,-30.12406,7.39285,-3.74304,3.07157,-1.2992,77.76525,-6.109613944,0.6331206755,0.4408440086,2.46803,4.19932,2.13203,50,5.89026,-2.81906,-124.15048,-1.64314,3.82835,26.2807,-25.66016,3afa0d6d-11f7-459f-a58e-92131d34e303,58661dea-8c06-45ec-ae19-a426032b7506,85.50063,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-46.27978281,1242.926205,0.6911374718,,83cce8d1-f4cc-44f9-9fa4-ab90978e2032,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
61,2026-09-12,10:26:16.52,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,85.5509,-2.58189266,1.916914793,1820.068514,151.2260808,11:00,5.93015,-1.95867,6.53167,-29.3157,7.93881,-4.37114,1.11619,-0.56413,78.50741,-8.120250965,1.083785555,0.4392995992,2.96566,5.12824,1.8278,50,5.73839,-4.04559,-124.45917,-6.41973,4.63655,25.74044,-24.1565,f07f9421-14e3-40b8-812d-3b1d99438a72,58661dea-8c06-45ec-ae19-a426032b7506,85.80121,Pitching,25410021,,,,,,,,,,,,,,,,,,,188.0505833,-40.83670778,1377.020651,0.7565762723,12:15,b24f5a2e-f8e3-4211-b3c2-78134464ad7b,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
62,2026-09-12,10:26:35.74,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,85.65956,0.2209006559,2.588438507,1839.774719,155.5239687,11:15,5.97147,-1.99662,6.23901,-32.75729,4.61745,-2.11846,3.44564,0.21574,78.67663,-5.951795912,2.188251995,0.4400079096,1.86126,2.46043,1.80511,50,5.97156,-5.5738,-124.66744,-0.47915,2.93517,24.58643,-28.29401,6cc9eb89-1c9b-4649-bb1b-077a418ac754,58661dea-8c06-45ec-ae19-a426032b7506,85.66309,Pitching,25410021,,,,,,,,,,,,,,,,,,,175.8445943,-47.34573497,1246.581355,0.677572826,11:45,2ffa995d-b725-4fa7-a791-37a7599ff7c6,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
63,2026-09-12,10:26:51.57,"Morio, Brandon",1000500365,Left,,,,,,ChangeUp,Live,,74.02548,0.2733251609,2.05031195,1375.085155,119.3253557,10:00,5.74302,-2.66397,6.50797,-43.51868,5.86571,-10.52488,2.36743,-1.65889,68.423,-7.94196223,0.05190110392,0.5057853584,6.34403,3.15908,2.52576,50,5.74278,-3.60752,-107.83536,-0.53128,7.50171,18.00921,-28.43849,ab02153a-8114-400b-baf0-2af8763193f3,58661dea-8c06-45ec-ae19-a426032b7506,74.5226,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-20.72093966,1286.137476,0.9353147853,,66b39974-2be4-46a5-a44e-a77f4528ca41,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
64,2026-09-12,10:27:07.78,"Morio, Brandon",1000500365,Left,,,,,,ChangeUp,Live,,75.41208,-0.2860542805,4.722675153,1327.202424,156.2249272,11:15,5.64977,-2.60933,6.38718,-38.55561,9.8475,-4.36992,2.17283,1.37981,69.10643,-7.560198862,3.896033374,0.5007350762,3.76325,5.49405,2.2717,50,5.61123,-8.93589,-109.48102,-1.50765,4.55204,19.94,-25.52842,894a5458-dfc1-4d84-9a24-7d68ade80693,58661dea-8c06-45ec-ae19-a426032b7506,75.27421,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-30.22019242,1146.832259,0.8640974719,,4bad6a1b-bc63-422c-b83a-562df86c7d6d,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
65,2026-09-12,10:27:24.91,"Morio, Brandon",1000500365,Left,,,,,,Curveball,Live,,71.51955,1.710760124,0.2841147588,2033.798919,284.4255209,3:30,6.10033,-2.118,5.41113,-58.64885,-3.20542,12.28324,2.81595,-0.82826,65.98427,-9.149518959,2.575447628,0.5359156213,-6.43359,-2.17823,2.08431,50,6.21189,-0.86297,-103.9927,1.4478,-7.04106,17.53669,-34.55795,299df014-dcc8-470b-bf2e-b3be6672bece,58661dea-8c06-45ec-ae19-a426032b7506,70.33279,Pitching,25410021,,,,,,,,,,,,,,,,,,,328.1384785,-57.82731349,1082.942659,0.5324728265,5:00,57d645fd-c565-461b-8808-60e01ca0c89c,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
66,2026-09-12,10:27:47.97,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,85.03374,-2.632335709,1.585335656,2115.618916,177.0147088,12:00,6.06187,-2.01357,6.47718,-22.23414,15.09548,-0.78828,1.78958,-0.62335,78.79632,-6.809693254,1.436220014,0.4397422437,0.8273,8.95087,1.90263,50,5.86686,-3.40471,-123.81343,-6.31516,1.29747,22.33184,-18.13629,45937921-1bee-4d6a-acab-27d53887473b,58661dea-8c06-45ec-ae19-a426032b7506,85.71485,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-43.38873988,1537.440761,0.7267096876,,f42dfcce-d631-4ab6-a931-c1eab6aa4c64,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
67,2026-09-12,10:28:03.98,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,85.97673,-1.191035015,0.6332043724,2151.292364,179.4583258,12:00,5.89265,-2.17522,6.20008,-25.81154,10.94891,-0.10379,2.64218,-1.59942,79.74347,-6.025176382,0.6136786037,0.4363769233,0.21001,6.24264,2.12776,50,5.79006,-1.38169,-125.29909,-3.37786,0.33802,22.36579,-22.12615,605f1b8d-e1f4-4d50-aded-943245cf045e,58661dea-8c06-45ec-ae19-a426032b7506,86.37588,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,7f732b23-a000-4f68-87c5-97afc2d7c583,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
68,2026-09-12,10:28:22.76,"Morio, Brandon",1000500365,Left,,,,,,Fastball,Live,,85.2825,-1.23396698,1.803669384,2054.536474,157.3615021,11:15,5.97194,-2.12899,6.1602,-28.29812,9.32831,-3.90337,2.47326,-0.78775,78.7673,-6.538979286,1.068398345,0.4414869733,2.5863,5.3891,1.9944,50,5.86378,-3.79432,-124.18244,-3.51886,4.06786,23.18559,-23.69782,5dade2e5-4ea2-4ce7-aea0-a82356d182dd,58661dea-8c06-45ec-ae19-a426032b7506,85.37611,Pitching,25410021,,,,,,,,,,,,,,,,,,,194.956745,-42.76381159,1508.356151,0.7341588579,12:30,9899b607-c265-4fe1-b5cb-d345887dce63,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
69,2026-09-12,10:29:51.31,"Wells, Caden",1000511882,Right,,,,,,,Live,,85.51667,-0.05958017658,-1.106765039,1717.479007,235.9960612,1:45,6.53466,2.33663,4.80952,-27.35356,12.37343,18.39364,4.19875,2.82093,78.01183,-5.098485675,2.292059502,0.4536430614,-9.86641,6.44235,-2.24219,50,6.50573,1.72129,-124.24258,-1.13892,-15.38753,25.41091,-22.12664,72dc458b-b5eb-4248-941a-5ca196d39aa7,58661dea-8c06-45ec-ae19-a426032b7506,83.08832,Pitching,25410021,,,,,,,,,,,,,,,,,,,,33.38356898,1434.104749,0.8350056933,,4d429817-3468-47df-9555-cba8807783a1,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
70,2026-09-12,10:30:09.06,"Teer, Max",1000616387,Right,,,,,,Fastball,Live,,86.00199,-0.3361126269,-2.885779946,1585.345271,229.2114685,1:45,6.4497,2.22816,4.51904,-26.39025,13.5081,15.70846,3.93002,0.78673,78.08999,-5.182167333,0.004511526113,0.4546203597,-8.92238,7.04635,-1.94115,50,6.39036,5.68294,-124.72417,-1.7478,-13.98794,26.19828,-21.12723,ffd8eced-fe28-41dc-8f17-bc5c8e672314,58661dea-8c06-45ec-ae19-a426032b7506,82.9097,Pitching,25410021,,,,,,,,,,,,,,,,,,,,18.31174563,1505.065114,0.9493610892,,08b33fe4-94bc-44ae-9a97-2baf37b0f0ee,8a567c57-bea7-4cd5-b1d0-7b7d79bceabf
